epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,7.239680290222168,8.31684398651123,34.62226867675781
0,1,9.214991569519043,10.685334205627441,57.372840881347656,,,
1,3,,,,6.314736366271973,7.523480415344238,28.3265380859375
1,3,8.558419227600098,10.17168140411377,51.865116119384766,,,
2,5,,,,5.306276798248291,6.654007911682129,22.154335021972656
2,5,7.232346534729004,9.030426025390625,41.07854461669922,,,
3,7,,,,4.342140197753906,5.6924309730529785,16.211071014404297
3,7,6.212043762207031,7.933619022369385,31.553205490112305,,,
4,9,,,,3.489712715148926,4.725886344909668,11.16923713684082
4,9,5.289868354797363,6.990039825439453,24.503658294677734,,,
5,11,,,,3.2443315982818604,4.032320976257324,8.131969451904297
5,11,4.778756141662598,6.208524703979492,19.505718231201172,,,
6,13,,,,3.453601360321045,4.083686828613281,8.38671875
6,13,4.085982322692871,5.3448805809021,14.416253089904785,,,
7,15,,,,4.031478404998779,4.684893608093262,11.215686798095703
7,15,4.352724075317383,5.520990371704102,15.305400848388672,,,
8,17,,,,4.034956932067871,4.690042495727539,11.554203987121582
8,17,4.151834964752197,5.1116204261779785,13.330188751220703,,,
9,19,,,,3.6112778186798096,4.133766174316406,9.337224960327148
9,19,4.168530464172363,4.950035095214844,12.841382026672363,,,
10,21,,,,3.166731834411621,3.6390368938446045,7.414048194885254
10,21,3.978983163833618,4.781581401824951,12.227754592895508,,,
11,23,,,,2.919914960861206,3.446988582611084,6.519761085510254
11,23,3.4552457332611084,4.2132673263549805,9.5629243850708,,,
12,25,,,,2.880293130874634,3.3916897773742676,6.166594982147217
12,25,3.3999199867248535,4.15514612197876,9.373422622680664,,,
13,27,,,,2.887187957763672,3.400442600250244,6.096539497375488
13,27,3.4556117057800293,4.292982578277588,9.871235847473145,,,
14,29,,,,2.90907883644104,3.425767183303833,6.126953125
14,29,3.423262119293213,4.394918441772461,10.119189262390137,,,
15,31,,,,2.927238702774048,3.4460248947143555,6.170401096343994
15,31,3.4639227390289307,4.37872838973999,10.10509204864502,,,
16,33,,,,2.933825969696045,3.4548988342285156,6.194811820983887
16,33,3.5206220149993896,4.4622297286987305,10.511859893798828,,,
17,35,,,,2.9330573081970215,3.457470417022705,6.212832927703857
17,35,3.4642724990844727,4.439758777618408,10.241284370422363,,,
18,37,,,,2.923672914505005,3.4508283138275146,6.211596965789795
18,37,3.641355514526367,4.6950507164001465,11.561990737915039,,,
19,39,,,,2.9150474071502686,3.442227840423584,6.21563196182251
19,39,3.6324775218963623,4.542344570159912,10.971479415893555,,,
20,41,,,,2.910187005996704,3.4339449405670166,6.231866836547852
20,41,3.4905295372009277,4.391669273376465,10.229203224182129,,,
21,43,,,,2.899534225463867,3.4182605743408203,6.227661609649658
21,43,3.365760326385498,4.167376518249512,9.278787612915039,,,
22,45,,,,2.8809897899627686,3.401717185974121,6.216404914855957
22,45,3.391557216644287,4.216249942779541,9.507805824279785,,,
23,47,,,,2.8610873222351074,3.3909788131713867,6.2201642990112305
23,47,3.464745044708252,4.284955978393555,9.85058879852295,,,
24,49,,,,2.854011058807373,3.388401985168457,6.246943473815918
24,49,3.336515188217163,4.15566349029541,9.257269859313965,,,
25,51,,,,2.8627779483795166,3.3930275440216064,6.293090343475342
25,51,3.386965751647949,4.262081146240234,9.734013557434082,,,
26,53,,,,2.8742640018463135,3.4021573066711426,6.352127552032471
26,53,3.4195327758789062,4.196148872375488,9.516225814819336,,,
27,55,,,,2.8773093223571777,3.4026501178741455,6.372583866119385
27,55,3.312990188598633,4.039977550506592,8.85062026977539,,,
28,57,,,,2.878202438354492,3.402836799621582,6.383939743041992
28,57,3.1628947257995605,3.8508012294769287,8.059937477111816,,,
29,59,,,,2.8690855503082275,3.3968067169189453,6.360367298126221
29,59,3.193272829055786,3.9666595458984375,8.576427459716797,,,
30,61,,,,2.8527467250823975,3.3825252056121826,6.297368049621582
30,61,3.1821787357330322,3.8542838096618652,8.173285484313965,,,
31,63,,,,2.835841417312622,3.3711233139038086,6.243664264678955
31,63,3.0922908782958984,3.8052597045898438,7.8818488121032715,,,
32,65,,,,2.822675943374634,3.3637428283691406,6.211666584014893
32,65,3.138611078262329,3.8126559257507324,8.000535011291504,,,
33,67,,,,2.807170867919922,3.359677791595459,6.189619541168213
33,67,3.127251625061035,3.839658737182617,7.999701499938965,,,
34,69,,,,2.7956104278564453,3.3636629581451416,6.196871280670166
34,69,2.900998830795288,3.5218257904052734,6.744959831237793,,,
35,71,,,,2.790250301361084,3.3729259967803955,6.221623420715332
35,71,2.9376964569091797,3.5445892810821533,6.884698867797852,,,
