epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,1.9448875188827515
0,2,23.469894409179688,,
1,5,,,1.5981173515319824
1,5,4.496579170227051,,
2,8,,,1.3851659297943115
2,8,1.7187690734863281,,
3,11,,,1.189033031463623
3,11,1.3549996614456177,,
4,14,,,1.1569443941116333
4,14,1.3031642436981201,,
5,17,,,1.243470311164856
5,17,1.300540804862976,,
6,20,,,1.2763336896896362
6,20,1.2727514505386353,,
7,23,,,1.259804129600525
7,23,1.219986915588379,,
8,26,,,1.219839096069336
8,26,1.165102481842041,,
9,29,,,1.2128938436508179
9,29,1.1334911584854126,,
10,32,,,1.1973687410354614
10,32,1.0767251253128052,,
11,35,,,1.1513015031814575
11,35,1.0213688611984253,,
12,38,,,1.12003755569458
12,38,0.9601874351501465,,
13,41,,,1.079944133758545
13,41,0.8915168642997742,,
14,44,,,1.0454087257385254
14,44,0.8098809123039246,,
15,47,,,1.0354714393615723
15,47,0.7569274306297302,,
16,49,,0.8692810535430908,
16,50,,,1.0037740468978882
16,50,0.7438516020774841,,
17,53,,,0.9848043918609619
17,53,0.7130282521247864,,
18,56,,,0.9610023498535156
18,56,0.6920449733734131,,
19,59,,,0.890615701675415
19,59,0.636466920375824,,
20,62,,,0.9058516025543213
20,62,0.6321720480918884,,
21,65,,,0.8506138324737549
21,65,0.5780854225158691,,
22,68,,,0.8334028720855713
22,68,0.5789514183998108,,
23,71,,,0.8467627763748169
23,71,0.5620090961456299,,
24,74,,,0.8483113050460815
24,74,0.5754997730255127,,
25,77,,,0.8228110074996948
25,77,0.5566080212593079,,
26,80,,,0.8321259617805481
26,80,0.4945855140686035,,
27,83,,,0.8115617632865906
27,83,0.5419856905937195,,
28,86,,,0.8194398283958435
28,86,0.5258175730705261,,
29,89,,,0.8700708150863647
29,89,0.4673435688018799,,
30,92,,,0.8230474591255188
30,92,0.4568946063518524,,
31,95,,,0.8976751565933228
31,95,0.5628288984298706,,
32,98,,,1.1572768688201904
32,98,0.5234959721565247,,
33,99,,0.5106266736984253,
33,101,,,1.1786259412765503
33,101,0.5172325968742371,,
34,104,,,0.831355631351471
34,104,0.6467210650444031,,
35,107,,,0.8573567271232605
35,107,0.45252418518066406,,
36,110,,,0.8695962429046631
36,110,0.515929639339447,,
37,113,,,0.8866251111030579
37,113,0.4497145116329193,,
38,116,,,0.9305870532989502
38,116,0.4801847040653229,,
39,119,,,0.9264144897460938
39,119,0.5634973049163818,,
40,122,,,0.9353867769241333
40,122,0.569351315498352,,
41,125,,,0.9141411781311035
41,125,0.5199686884880066,,
42,128,,,1.0325230360031128
42,128,0.4569458067417145,,
43,131,,,0.909390389919281
43,131,0.4573385417461395,,
44,134,,,0.8723362684249878
44,134,0.429845929145813,,
45,137,,,0.8610265254974365
45,137,0.4363672733306885,,
46,140,,,0.776646614074707
46,140,0.3692237138748169,,
47,143,,,0.7881029844284058
47,143,0.3805634677410126,,
48,146,,,0.7969251275062561
48,146,0.3663334846496582,,
49,149,,0.33889493346214294,
49,149,,,0.7755765318870544
49,149,0.3811854124069214,,
50,152,,,0.7500161528587341
50,152,0.33752501010894775,,
51,155,,,0.825868546962738
51,155,0.29964137077331543,,
52,158,,,0.7714574933052063
52,158,0.2998042106628418,,
53,161,,,0.8123917579650879
53,161,0.3103923797607422,,
54,164,,,0.7625021934509277
54,164,0.2929247319698334,,
55,167,,,0.7927135229110718
55,167,0.2823014557361603,,
