epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,4.0571136474609375
0,2,5.495403289794922,,
1,5,,,1.4716289043426514
1,5,5.043792247772217,,
2,8,,,1.32206392288208
2,8,1.2924797534942627,,
3,11,,,1.2780684232711792
3,11,1.4159971475601196,,
4,14,,,1.2008212804794312
4,14,1.0745700597763062,,
5,17,,,1.272394061088562
5,17,1.0039056539535522,,
6,20,,,1.2071728706359863
6,20,0.9341444969177246,,
7,23,,,1.124746561050415
7,23,0.7303407788276672,,
8,26,,,1.0980151891708374
8,26,0.7428503632545471,,
9,29,,,1.0781360864639282
9,29,0.6204861998558044,,
10,32,,,1.0666426420211792
10,32,0.5783436298370361,,
11,35,,,1.0133168697357178
11,35,0.5073553323745728,,
12,38,,,1.002009630203247
12,38,0.5336315631866455,,
13,41,,,1.0212863683700562
13,41,0.4654066562652588,,
14,44,,,0.905644416809082
14,44,0.4965098798274994,,
15,47,,,1.0002094507217407
15,47,0.40158984065055847,,
16,49,,0.3638576865196228,
16,50,,,0.8934100270271301
16,50,0.3852560520172119,,
17,53,,,0.9351364970207214
17,53,0.366582989692688,,
18,56,,,0.9965389966964722
18,56,0.36523714661598206,,
19,59,,,0.863737940788269
19,59,0.2994534969329834,,
20,62,,,0.879454493522644
20,62,0.3071266710758209,,
21,65,,,0.9028337001800537
21,65,0.29446864128112793,,
22,68,,,0.895309329032898
22,68,0.24594251811504364,,
23,71,,,0.9136408567428589
23,71,0.2677258551120758,,
24,74,,,0.9006713628768921
24,74,0.21392597258090973,,
25,77,,,0.894619345664978
25,77,0.28401681780815125,,
26,80,,,0.8761422038078308
26,80,0.2464645653963089,,
27,83,,,0.901465654373169
27,83,0.3141309320926666,,
28,86,,,0.8870494365692139
28,86,0.24215680360794067,,
29,89,,,0.8760774731636047
29,89,0.21676979959011078,,
30,92,,,0.8717827200889587
30,92,0.27178874611854553,,
31,95,,,0.8566073179244995
31,95,0.28391048312187195,,
32,98,,,0.9589669704437256
32,98,0.29816052317619324,,
33,99,,0.20508387684822083,
33,101,,,0.8943642377853394
33,101,0.2319517880678177,,
34,104,,,0.8932310342788696
34,104,0.322300523519516,,
35,107,,,0.9871519804000854
35,107,0.3443197011947632,,
36,110,,,0.8876874446868896
36,110,0.252294659614563,,
37,113,,,0.8512741327285767
37,113,0.2978210747241974,,
38,116,,,0.9125934839248657
38,116,0.3022475242614746,,
39,119,,,0.8745312690734863
39,119,0.26359137892723083,,
40,122,,,0.8549666404724121
40,122,0.2570638358592987,,
41,125,,,1.0149192810058594
41,125,0.22527070343494415,,
42,128,,,0.8822571039199829
42,128,0.21956712007522583,,
43,131,,,0.8802798390388489
43,131,0.20604996383190155,,
44,134,,,0.9163622856140137
44,134,0.2179667204618454,,
45,137,,,0.9052798748016357
45,137,0.22168739140033722,,
46,140,,,0.8882961273193359
46,140,0.1853400468826294,,
47,143,,,0.9422733187675476
47,143,0.15591008961200714,,
48,146,,,0.9331608414649963
48,146,0.16235074400901794,,
49,149,,0.20962493121623993,
