epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,4.90345573425293,6.529176712036133,21.326990127563477
0,1,5.45640754699707,7.410238265991211,27.95779800415039,,,
1,3,,,,4.096353530883789,5.895161151885986,17.392948150634766
1,3,4.435047149658203,6.223660469055176,19.405221939086914,,,
2,5,,,,3.9104409217834473,5.38441276550293,14.526455879211426
2,5,4.243872165679932,6.386868000030518,20.414159774780273,,,
3,7,,,,3.8498406410217285,5.003374099731445,12.569356918334961
3,7,3.9194743633270264,5.36471700668335,14.521742820739746,,,
4,9,,,,3.915597677230835,4.778757095336914,11.490640640258789
4,9,4.006209850311279,5.04288911819458,12.778773307800293,,,
5,11,,,,3.961120367050171,4.660252571105957,10.921992301940918
5,11,4.369295597076416,5.617262363433838,16.093032836914062,,,
6,13,,,,3.8410565853118896,4.5132951736450195,10.2083740234375
6,13,4.225436687469482,5.47108268737793,15.179754257202148,,,
7,15,,,,3.586240768432617,4.315324306488037,9.311195373535156
7,15,3.992810010910034,4.781348705291748,11.46650218963623,,,
8,17,,,,3.3202338218688965,4.125701904296875,8.526412963867188
8,17,3.7463908195495605,4.817103385925293,11.97887897491455,,,
9,19,,,,3.096935749053955,3.96262526512146,7.913144588470459
9,19,3.45632004737854,4.225188255310059,8.948412895202637,,,
10,21,,,,2.931520938873291,3.8172554969787598,7.412287712097168
10,21,3.2138450145721436,4.111539363861084,8.530682563781738,,,
11,23,,,,2.798712968826294,3.673757791519165,6.952661514282227
11,23,3.113818645477295,4.076021194458008,8.45052433013916,,,
12,25,,,,2.7099969387054443,3.5230226516723633,6.502480506896973
12,25,2.907975435256958,3.818321943283081,7.577179431915283,,,
13,27,,,,2.6527276039123535,3.3705432415008545,6.088739395141602
13,27,2.886179208755493,3.81113600730896,7.608142852783203,,,
14,29,,,,2.647975444793701,3.258718252182007,5.838564395904541
14,29,2.711080312728882,3.5301074981689453,6.666443347930908,,,
15,31,,,,2.6578330993652344,3.2653608322143555,5.8903608322143555
15,31,2.7684216499328613,3.408134937286377,6.600755214691162,,,
16,33,,,,2.7053070068359375,3.3535728454589844,6.0721940994262695
16,33,2.948356866836548,4.2301130294799805,9.614272117614746,,,
17,35,,,,2.778710126876831,3.3987226486206055,6.12206506729126
17,35,2.7656233310699463,3.408947229385376,6.368897914886475,,,
18,37,,,,2.748674154281616,3.377957344055176,6.050405502319336
18,37,2.7176647186279297,3.294476270675659,5.823666095733643,,,
19,39,,,,2.654653549194336,3.3143882751464844,5.878643989562988
19,39,3.0135433673858643,4.359094142913818,10.03966236114502,,,
20,41,,,,2.532127857208252,3.2401204109191895,5.687127113342285
20,41,2.8149843215942383,4.1585516929626465,9.319985389709473,,,
21,43,,,,2.5463294982910156,3.18048095703125,5.540287971496582
21,43,2.7257983684539795,3.5900256633758545,6.988611221313477,,,
22,45,,,,2.556824207305908,3.138625383377075,5.434566020965576
22,45,2.7503209114074707,3.4827699661254883,6.794304370880127,,,
23,47,,,,2.52927827835083,3.1163508892059326,5.345300197601318
23,47,2.7078330516815186,3.979698896408081,8.530661582946777,,,
24,49,,,,2.482741355895996,3.096940279006958,5.251884460449219
24,49,2.8996691703796387,3.7427170276641846,7.602336406707764,,,
25,51,,,,2.4378457069396973,3.0671801567077637,5.135713577270508
25,51,2.6738603115081787,4.003063201904297,8.583975791931152,,,
26,53,,,,2.3907108306884766,3.029365062713623,4.996050834655762
26,53,2.5469274520874023,3.2772772312164307,5.90004825592041,,,
