epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,9.97688102722168,11.888516426086426,70.66839599609375
0,1,10.088071823120117,11.439107894897461,65.49134063720703,,,
1,3,,,,9.329233169555664,11.349346160888672,64.41332244873047
1,3,8.42603588104248,10.020763397216797,50.26521682739258,,,
2,5,,,,8.766326904296875,10.844169616699219,58.83476257324219
2,5,8.229669570922852,9.919964790344238,49.52368927001953,,,
3,7,,,,8.211143493652344,10.318868637084961,53.32960510253906
3,7,7.713976860046387,9.358965873718262,44.01740646362305,,,
4,9,,,,7.615461826324463,9.73314094543457,47.55107879638672
4,9,7.435413837432861,9.447722434997559,44.901187896728516,,,
5,11,,,,6.938647747039795,9.043292999267578,41.2279052734375
5,11,6.358572959899902,8.237946510314941,34.183311462402344,,,
6,13,,,,6.190780162811279,8.192276000976562,34.12590408325195
6,13,5.426095008850098,7.164997577667236,26.02018928527832,,,
7,15,,,,5.3713250160217285,7.147359848022461,26.389162063598633
7,15,5.161341667175293,7.038954734802246,25.419178009033203,,,
8,17,,,,4.623566627502441,6.002142906188965,18.976116180419922
8,17,4.184085369110107,5.61069393157959,16.4831600189209,,,
9,19,,,,4.523904323577881,5.554253578186035,15.82224178314209
9,19,4.078548908233643,5.190385818481445,13.896895408630371,,,
10,21,,,,4.850705623626709,5.719388961791992,16.62213706970215
10,21,4.369075298309326,5.205842018127441,13.569650650024414,,,
11,23,,,,4.57062292098999,5.404914855957031,15.136127471923828
11,23,4.64769983291626,5.4931464195251465,15.207953453063965,,,
12,25,,,,4.180235862731934,5.071434020996094,13.703858375549316
12,25,4.140495300292969,4.938955307006836,12.405882835388184,,,
13,27,,,,4.043359756469727,4.979031085968018,13.365151405334473
13,27,3.921579599380493,4.768394470214844,11.968332290649414,,,
14,29,,,,3.9939191341400146,5.04363489151001,13.65096378326416
14,29,3.6871209144592285,4.627373695373535,11.354290962219238,,,
15,31,,,,3.999549388885498,5.118302345275879,13.957056999206543
15,31,3.407123565673828,4.280144691467285,9.744601249694824,,,
16,33,,,,4.015804767608643,5.155449867248535,14.080806732177734
16,33,3.3824071884155273,4.196559429168701,9.468697547912598,,,
17,35,,,,4.027604103088379,5.161569595336914,14.061233520507812
17,35,3.4006760120391846,4.277223587036133,9.995892524719238,,,
18,37,,,,4.027307510375977,5.154043197631836,13.986557006835938
18,37,3.483464002609253,4.612331390380859,11.19721794128418,,,
19,39,,,,4.020338535308838,5.128420829772949,13.838138580322266
19,39,3.4902026653289795,4.434049129486084,10.42983341217041,,,
