epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,1.5875306129455566
0,2,1.7114957571029663,,
1,5,,,6.828639984130859
1,5,3.8412418365478516,,
2,8,,,1.9610874652862549
2,8,11.796466827392578,,
3,11,,,1.337639331817627
3,11,2.745257616043091,,
4,14,,,1.4281654357910156
4,14,1.4120982885360718,,
5,17,,,1.4422388076782227
5,17,1.5297842025756836,,
6,20,,,1.4027798175811768
6,20,1.4666684865951538,,
7,23,,,1.4099663496017456
7,23,1.3244532346725464,,
8,26,,,1.3795981407165527
8,26,1.1948894262313843,,
9,29,,,1.303505301475525
9,29,1.0398211479187012,,
10,32,,,1.196691870689392
10,32,0.8675230145454407,,
11,35,,,1.1172714233398438
11,35,0.6317172050476074,,
12,38,,,1.1079890727996826
12,38,0.7048088908195496,,
13,41,,,1.0268499851226807
13,41,0.820179283618927,,
14,44,,,0.9399881362915039
14,44,0.608226478099823,,
15,47,,,0.9081358909606934
15,47,0.4250906705856323,,
16,49,,0.4034597873687744,
16,50,,,0.8601827025413513
16,50,0.4309249222278595,,
17,53,,,0.8876618146896362
17,53,0.34859907627105713,,
18,56,,,0.7976809144020081
18,56,0.314413458108902,,
19,59,,,0.8299030065536499
19,59,0.27090755105018616,,
20,62,,,0.7811055183410645
20,62,0.2754025459289551,,
21,65,,,0.8018712997436523
21,65,0.2915622293949127,,
22,68,,,0.8678759932518005
22,68,0.2440110445022583,,
23,71,,,0.8112597465515137
23,71,0.22530750930309296,,
24,74,,,0.8823150992393494
24,74,0.1886637657880783,,
25,77,,,0.8003386855125427
25,77,0.1870182901620865,,
26,80,,,0.8990116119384766
26,80,0.185744047164917,,
27,83,,,0.7989404797554016
27,83,0.18324512243270874,,
28,86,,,0.8573741912841797
28,86,0.17476396262645721,,
29,89,,,0.7940624952316284
29,89,0.1483193188905716,,
30,92,,,0.923601508140564
30,92,0.18620054423809052,,
31,95,,,0.78434157371521
31,95,0.19880878925323486,,
32,98,,,0.9466085433959961
32,98,0.14595673978328705,,
33,99,,0.1129998117685318,
33,101,,,0.7988240718841553
33,101,0.16788624227046967,,
34,104,,,0.8513281941413879
34,104,0.14911670982837677,,
35,107,,,0.8817596435546875
35,107,0.1269342303276062,,
36,110,,,0.8130460977554321
36,110,0.10026266425848007,,
37,113,,,0.8988135457038879
37,113,0.10149797797203064,,
38,116,,,0.8219001293182373
38,116,0.1275370717048645,,
39,119,,,0.7680637836456299
39,119,0.177925705909729,,
40,122,,,0.8812060356140137
40,122,0.17840908467769623,,
41,125,,,0.8501479625701904
41,125,0.1491788625717163,,
42,128,,,0.7986979484558105
42,128,0.1465696543455124,,
43,131,,,0.9269727468490601
43,131,0.12227096408605576,,
44,134,,,0.8204629421234131
44,134,0.19093374907970428,,
45,137,,,0.8622501492500305
45,137,0.20187699794769287,,
46,140,,,0.7961218953132629
46,140,0.20912842452526093,,
47,143,,,0.9093267321586609
47,143,0.17814409732818604,,
48,146,,,0.9885494709014893
48,146,0.1510208696126938,,
49,149,,0.4064030349254608,
49,149,,,0.7603047490119934
49,149,0.2454758882522583,,
50,152,,,0.7497431635856628
50,152,0.17759931087493896,,
51,155,,,0.8733614683151245
51,155,0.12973465025424957,,
52,158,,,0.8148219585418701
52,158,0.19098974764347076,,
53,161,,,0.8385841846466064
53,161,0.12503589689731598,,
54,164,,,0.982725977897644
54,164,0.2071281224489212,,
55,167,,,0.766130805015564
55,167,0.207546666264534,,
56,170,,,0.8481910228729248
56,170,0.1283031553030014,,
57,173,,,0.7982317805290222
57,173,0.16133005917072296,,
58,176,,,0.7698993682861328
58,176,0.13043691217899323,,
59,179,,,0.8587321043014526
59,179,0.0855715349316597,,
60,182,,,0.9044640064239502
60,182,0.09142277389764786,,
61,185,,,0.8070172667503357
61,185,0.09069796651601791,,
62,188,,,0.7723729610443115
62,188,0.08606263995170593,,
63,191,,,0.7993466854095459
63,191,0.08963479846715927,,
64,194,,,0.7463508248329163
64,194,0.1104910597205162,,
65,197,,,0.966576099395752
65,197,0.07860070466995239,,
66,199,,0.051645100116729736,
66,200,,,0.769807755947113
66,200,0.08156848698854446,,
67,203,,,0.7655881643295288
67,203,0.058136675506830215,,
68,206,,,0.780750036239624
68,206,0.05031159520149231,,
69,209,,,0.7854437232017517
69,209,0.07153008133172989,,
70,212,,,0.7396758794784546
70,212,0.06182365119457245,,
71,215,,,0.7549922466278076
71,215,0.07859569042921066,,
72,218,,,0.7770696878433228
72,218,0.05626272037625313,,
73,221,,,0.7600966691970825
73,221,0.04181661084294319,,
74,224,,,0.7883963584899902
74,224,0.04477609321475029,,
75,227,,,0.8141007423400879
75,227,0.061330631375312805,,
76,230,,,0.7805633544921875
76,230,0.0833820328116417,,
77,233,,,0.7701690196990967
77,233,0.07583983987569809,,
78,236,,,0.8239855766296387
78,236,0.0662517324090004,,
79,239,,,0.7218502759933472
79,239,0.06406750530004501,,
80,242,,,0.8014798164367676
80,242,0.09399238973855972,,
81,245,,,0.7943909168243408
81,245,0.1012575551867485,,
82,248,,,0.790746808052063
82,248,0.07205572724342346,,
83,249,,0.0589674636721611,
83,251,,,0.8553962707519531
83,251,0.06599599868059158,,
84,254,,,0.736939549446106
84,254,0.12351531535387039,,
85,257,,,0.7274983525276184
85,257,0.07725568860769272,,
86,260,,,0.8358786106109619
86,260,0.04216815531253815,,
87,263,,,0.7894572615623474
87,263,0.05138363316655159,,
88,266,,,0.7858032584190369
88,266,0.07039933651685715,,
89,269,,,0.7595533132553101
89,269,0.044916700571775436,,
90,272,,,0.771842360496521
90,272,0.03597487509250641,,
91,275,,,0.7860718965530396
91,275,0.03847735747694969,,
92,278,,,0.808448314666748
92,278,0.0256423931568861,,
93,281,,,0.8022667765617371
93,281,0.046156954020261765,,
94,284,,,0.7588845491409302
94,284,0.027965711429715157,,
95,287,,,0.7564904689788818
95,287,0.02883182466030121,,
96,290,,,0.7715680599212646
96,290,0.023457348346710205,,
97,293,,,0.7842685580253601
97,293,0.039038896560668945,,
98,296,,,0.7996666431427002
98,296,0.022726276889443398,,
99,299,,0.026764431968331337,
99,299,,,0.8202574253082275
99,299,0.023249439895153046,,
100,302,,,0.8086649179458618
100,302,0.022316107526421547,,
101,305,,,0.7922674417495728
101,305,0.05560263991355896,,
102,308,,,0.7881280183792114
102,308,0.016309082508087158,,
103,311,,,0.7867563962936401
103,311,0.01747754029929638,,
104,314,,,0.7906279563903809
104,314,0.01800251007080078,,
105,317,,,0.7947569489479065
105,317,0.01735447533428669,,
106,320,,,0.7987689971923828
106,320,0.01901748962700367,,
107,323,,,0.8013284206390381
107,323,0.022404363378882408,,
108,326,,,0.8013321161270142
108,326,0.02151607535779476,,
109,329,,,0.7972821593284607
109,329,0.019359059631824493,,
110,332,,,0.7918379306793213
110,332,0.016687484458088875,,
111,335,,,0.7920349836349487
111,335,0.015587948262691498,,
112,338,,,0.7932829856872559
112,338,0.018720440566539764,,
113,341,,,0.7961944341659546
113,341,0.015567183494567871,,
114,344,,,0.7972143292427063
114,344,0.019132383167743683,,
115,347,,,0.7982649207115173
115,347,0.0213088970631361,,
116,349,,0.013598448596894741,
116,350,,,0.8010580539703369
116,350,0.015560508705675602,,
117,353,,,0.8057957887649536
117,353,0.015410654246807098,,
118,356,,,0.8071801066398621
118,356,0.014859762042760849,,
119,359,,,0.8029357194900513
119,359,0.020344629883766174,,
120,362,,,0.8026126027107239
120,362,0.014123943634331226,,
121,365,,,0.8000654578208923
121,365,0.023447811603546143,,
122,368,,,0.7968977689743042
122,368,0.014941533096134663,,
123,371,,,0.7979466319084167
123,371,0.016465600579977036,,
124,374,,,0.8002153635025024
124,374,0.015752606093883514,,
125,377,,,0.8046159744262695
125,377,0.014233928173780441,,
126,380,,,0.8072630167007446
126,380,0.024926984682679176,,
127,383,,,0.8018936514854431
127,383,0.02823985554277897,,
128,386,,,0.7993027567863464
128,386,0.017542831599712372,,
129,389,,,0.7978857755661011
129,389,0.018681718036532402,,
130,392,,,0.7923133373260498
130,392,0.017478710040450096,,
131,395,,,0.7907638549804688
131,395,0.018538977950811386,,
132,398,,,0.7934467792510986
132,398,0.01624494604766369,,
133,399,,0.014483915641903877,
133,401,,,0.7980661392211914
133,401,0.014585129916667938,,
134,404,,,0.8022749423980713
134,404,0.01598290540277958,,
135,407,,,0.8043177127838135
135,407,0.016457723453640938,,
136,410,,,0.8065590858459473
136,410,0.014927155338227749,,
137,413,,,0.8080974221229553
137,413,0.013229460455477238,,
138,416,,,0.8052936792373657
138,416,0.029438665136694908,,
