epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,4.418065071105957
0,2,14.893097877502441,,
1,5,,,1.699174404144287
1,5,5.613091945648193,,
2,8,,,1.6367762088775635
2,8,2.0327234268188477,,
3,11,,,1.4736754894256592
3,11,1.7730575799942017,,
4,14,,,1.3444100618362427
4,14,1.3974285125732422,,
5,17,,,1.3057903051376343
5,17,1.23091459274292,,
6,20,,,1.3034281730651855
6,20,1.1559828519821167,,
7,23,,,1.2777125835418701
7,23,1.1136881113052368,,
8,26,,,1.2367901802062988
8,26,1.0472222566604614,,
9,29,,,1.162354826927185
9,29,0.8780547976493835,,
10,32,,,1.1582684516906738
10,32,0.78779536485672,,
11,35,,,1.0627031326293945
11,35,0.7386255860328674,,
12,38,,,1.0175052881240845
12,38,0.6450608372688293,,
13,41,,,0.9861299991607666
13,41,0.5686538219451904,,
14,44,,,0.8884051442146301
14,44,0.5126688480377197,,
15,47,,,1.0324134826660156
15,47,0.5348982810974121,,
16,49,,0.6256774663925171,
16,50,,,0.9360905885696411
16,50,0.5965552926063538,,
17,53,,,0.8017168641090393
17,53,0.5391831398010254,,
18,56,,,0.9035428762435913
18,56,0.43427804112434387,,
19,59,,,0.8120684623718262
19,59,0.41760554909706116,,
20,62,,,0.8629122376441956
20,62,0.35939323902130127,,
21,65,,,0.9810000658035278
21,65,0.3236072063446045,,
22,68,,,0.8253294229507446
22,68,0.3575495481491089,,
23,71,,,0.8102500438690186
23,71,0.32255852222442627,,
24,74,,,0.9162709712982178
24,74,0.27570536732673645,,
25,77,,,0.9164578914642334
25,77,0.2710937261581421,,
26,80,,,0.757309079170227
26,80,0.21809037029743195,,
27,83,,,0.8043149709701538
27,83,0.23260395228862762,,
28,86,,,0.9972574710845947
28,86,0.21535909175872803,,
29,89,,,0.8856735229492188
29,89,0.18823273479938507,,
30,92,,,0.7892823219299316
30,92,0.19584417343139648,,
31,95,,,1.0503721237182617
31,95,0.2841760814189911,,
32,98,,,0.8705162405967712
32,98,0.3261205852031708,,
33,99,,0.33555614948272705,
33,101,,,0.791827917098999
33,101,0.3154505789279938,,
34,104,,,0.7039583921432495
34,104,0.24400432407855988,,
35,107,,,0.6246088743209839
35,107,0.26413169503211975,,
36,110,,,0.6462002992630005
36,110,0.23199908435344696,,
37,113,,,0.6674705743789673
37,113,0.23384250700473785,,
38,116,,,0.6833076477050781
38,116,0.19411808252334595,,
39,119,,,0.6876809597015381
39,119,0.1561756730079651,,
40,122,,,0.789048433303833
40,122,0.1628391295671463,,
41,125,,,0.6361199617385864
41,125,0.1387905478477478,,
42,128,,,0.6483728885650635
42,128,0.1279444545507431,,
43,131,,,0.7472726702690125
43,131,0.11723891645669937,,
44,134,,,0.6581686735153198
44,134,0.11738717555999756,,
45,137,,,0.7361572980880737
45,137,0.10263755172491074,,
46,140,,,0.6234139204025269
46,140,0.10372098535299301,,
47,143,,,0.6421911716461182
47,143,0.09281418472528458,,
48,146,,,0.6823232769966125
48,146,0.08254413306713104,,
49,149,,0.087047278881073,
49,149,,,0.6387755870819092
49,149,0.09115032106637955,,
50,152,,,0.7051952481269836
50,152,0.0988004207611084,,
51,155,,,0.6265694499015808
51,155,0.0996762290596962,,
52,158,,,0.6976218223571777
52,158,0.16071327030658722,,
53,161,,,0.8119686245918274
53,161,0.21557456254959106,,
54,164,,,0.6847506165504456
54,164,0.4245264530181885,,
55,167,,,0.817444384098053
55,167,0.6116640567779541,,
56,170,,,1.0218408107757568
56,170,0.44909095764160156,,
57,173,,,0.7321326732635498
57,173,0.5310956835746765,,
58,176,,,0.8667644262313843
58,176,0.5191008448600769,,
59,179,,,1.0247758626937866
59,179,0.27687811851501465,,
60,182,,,0.7323449850082397
60,182,0.2369965761899948,,
61,185,,,0.7365349531173706
61,185,0.233432337641716,,
62,188,,,0.7178875207901001
62,188,0.15550953149795532,,
63,191,,,0.8335781097412109
63,191,0.14579015970230103,,
64,194,,,0.7863290309906006
64,194,0.12010389566421509,,
65,197,,,0.869434654712677
65,197,0.09992343187332153,,
66,199,,0.27654600143432617,
66,200,,,0.6864314675331116
66,200,0.16027073562145233,,
67,203,,,0.648142397403717
67,203,0.14907778799533844,,
68,206,,,0.797508716583252
68,206,0.1446818858385086,,
69,209,,,0.6577498912811279
69,209,0.12993092834949493,,
70,212,,,0.6594586372375488
70,212,0.08449000865221024,,
71,215,,,0.7483543157577515
71,215,0.07752532511949539,,
72,218,,,0.6082470417022705
72,218,0.08506887406110764,,
73,221,,,0.6560176610946655
73,221,0.08204443007707596,,
74,224,,,0.8060146570205688
74,224,0.0706014335155487,,
75,227,,,0.6735306978225708
75,227,0.06663987040519714,,
76,230,,,0.6289312839508057
76,230,0.07311294227838516,,
77,233,,,0.649269700050354
77,233,0.05346553027629852,,
78,236,,,0.589341402053833
78,236,0.04813568294048309,,
