epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,1.9560046195983887
0,2,25.592363357543945,,
1,5,,,1.460197925567627
1,5,4.396728992462158,,
2,8,,,1.3095324039459229
2,8,1.6596258878707886,,
3,11,,,1.23578679561615
3,11,1.502026915550232,,
4,14,,,1.2416834831237793
4,14,1.430873990058899,,
5,17,,,1.2631105184555054
5,17,1.3792362213134766,,
6,20,,,1.2898778915405273
6,20,1.321921467781067,,
7,23,,,1.3059253692626953
7,23,1.288143515586853,,
8,26,,,1.2912359237670898
8,26,1.2157024145126343,,
9,29,,,1.2392280101776123
9,29,1.1627532243728638,,
10,32,,,1.188584327697754
10,32,1.0807124376296997,,
11,35,,,1.1618549823760986
11,35,0.9949552416801453,,
12,38,,,1.1172256469726562
12,38,0.8999381065368652,,
13,41,,,1.095641016960144
13,41,0.9035947918891907,,
14,44,,,1.019516944885254
14,44,0.7727044224739075,,
15,47,,,1.0084455013275146
15,47,0.7226225733757019,,
16,49,,0.5514615774154663,
16,50,,,0.9217857122421265
16,50,0.5921412110328674,,
17,53,,,0.8879244923591614
17,53,0.5171805024147034,,
18,56,,,0.9075543284416199
18,56,0.5194560885429382,,
19,59,,,0.9169193506240845
19,59,0.47462281584739685,,
20,62,,,0.8854033350944519
20,62,0.45921841263771057,,
21,65,,,0.9307745695114136
21,65,0.4144769608974457,,
22,68,,,1.0083961486816406
22,68,0.3617604076862335,,
23,71,,,1.0001354217529297
23,71,0.40281715989112854,,
24,74,,,0.8941148519515991
24,74,0.3261537253856659,,
25,77,,,0.874439001083374
25,77,0.34658265113830566,,
26,80,,,0.9267419576644897
26,80,0.33669158816337585,,
27,83,,,0.9503111839294434
27,83,0.28890886902809143,,
28,86,,,0.7906285524368286
28,86,0.2986272871494293,,
29,89,,,0.6796572208404541
29,89,0.28722327947616577,,
30,92,,,0.7255048751831055
30,92,0.24938510358333588,,
31,95,,,0.649857759475708
31,95,0.21261994540691376,,
32,98,,,0.722139835357666
32,98,0.24211609363555908,,
33,99,,0.2019161581993103,
33,101,,,0.8404814004898071
33,101,0.25262513756752014,,
34,104,,,0.6897736191749573
34,104,0.19961391389369965,,
35,107,,,0.7310812473297119
35,107,0.21026523411273956,,
36,110,,,0.8056430816650391
36,110,0.23468606173992157,,
37,113,,,0.693913459777832
37,113,0.17715699970722198,,
38,116,,,0.8571650981903076
38,116,0.2067853957414627,,
39,119,,,0.6894566416740417
39,119,0.15880759060382843,,
40,122,,,0.7108174562454224
40,122,0.15866415202617645,,
41,125,,,0.7074618935585022
41,125,0.17591500282287598,,
42,128,,,0.7225992679595947
42,128,0.2085900753736496,,
43,131,,,0.6761897802352905
43,131,0.24203544855117798,,
44,134,,,0.7806304097175598
44,134,0.19712777435779572,,
45,137,,,0.7080419063568115
45,137,0.26780810952186584,,
46,140,,,0.6598371267318726
46,140,0.3121466636657715,,
47,143,,,0.8195117712020874
47,143,0.1723857969045639,,
48,146,,,0.6508045792579651
48,146,0.15023137629032135,,
49,149,,0.144192636013031,
49,149,,,0.8495191335678101
49,149,0.2725693881511688,,
50,152,,,0.6992824673652649
50,152,0.25493040680885315,,
51,155,,,0.6919847726821899
51,155,0.23417778313159943,,
52,158,,,0.7015955448150635
52,158,0.1721702665090561,,
53,161,,,0.7245843410491943
53,161,0.17086394131183624,,
54,164,,,0.7224054336547852
54,164,0.15769407153129578,,
55,167,,,0.6832971572875977
55,167,0.2037094384431839,,
56,170,,,0.6455342769622803
56,170,0.1173853874206543,,
57,173,,,0.6458401679992676
57,173,0.1907557249069214,,
58,176,,,0.7083488702774048
58,176,0.15825022757053375,,
59,179,,,0.8704895973205566
59,179,0.13195855915546417,,
60,182,,,0.6730852127075195
60,182,0.1528216153383255,,
61,185,,,0.6058071851730347
61,185,0.13910862803459167,,
62,188,,,0.6500606536865234
62,188,0.10510047525167465,,
63,191,,,0.6295134425163269
63,191,0.1104145422577858,,
64,194,,,0.6934656500816345
64,194,0.12033200263977051,,
65,197,,,0.6675900220870972
65,197,0.13767236471176147,,
66,199,,0.0989433079957962,
66,200,,,0.6414605975151062
66,200,0.1102537289261818,,
67,203,,,0.6776150465011597
67,203,0.09666308015584946,,
68,206,,,0.7096825838088989
68,206,0.09580785036087036,,
69,209,,,0.6783502697944641
69,209,0.14579521119594574,,
70,212,,,0.6271501779556274
70,212,0.13962741196155548,,
71,215,,,0.6738415956497192
71,215,0.18522532284259796,,
72,218,,,0.7052337527275085
72,218,0.14760057628154755,,
73,221,,,0.6122467517852783
73,221,0.16392791271209717,,
74,224,,,0.8139702081680298
74,224,0.12306370586156845,,
75,227,,,0.6337573528289795
75,227,0.12440348416566849,,
76,230,,,0.6567742824554443
76,230,0.08141365647315979,,
77,233,,,0.6225512027740479
77,233,0.09706126898527145,,
78,236,,,0.6275941729545593
