epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,9.004533767700195
0,2,7.332102298736572,,
1,5,,,1.2775992155075073
1,5,7.183244228363037,,
2,8,,,1.2733484506607056
2,8,1.4987181425094604,,
3,11,,,1.2034087181091309
3,11,1.7137885093688965,,
4,14,,,1.1620036363601685
4,14,1.5389280319213867,,
5,17,,,1.1744091510772705
5,17,1.2894002199172974,,
6,20,,,1.2184877395629883
6,20,1.1177480220794678,,
7,23,,,1.2110060453414917
7,23,1.1011422872543335,,
8,26,,,1.0301517248153687
8,26,0.9598417282104492,,
9,29,,,1.0776548385620117
9,29,0.7924821376800537,,
10,32,,,1.0755839347839355
10,32,0.683405876159668,,
11,35,,,0.9461153745651245
11,35,0.5863192677497864,,
12,38,,,0.9353379011154175
12,38,0.5360099673271179,,
13,41,,,0.8787642121315002
13,41,0.4793679416179657,,
14,44,,,0.8178751468658447
14,44,0.46349743008613586,,
15,47,,,0.7896968126296997
15,47,0.38936707377433777,,
16,49,,0.3825150728225708,
16,50,,,0.7792727947235107
16,50,0.3536899983882904,,
17,53,,,0.7729170322418213
17,53,0.4218940734863281,,
18,56,,,0.867792546749115
18,56,0.532049298286438,,
19,59,,,0.9574028253555298
19,59,0.47810521721839905,,
20,62,,,0.8755201101303101
20,62,0.46272793412208557,,
21,65,,,0.9459806084632874
21,65,0.36511537432670593,,
22,68,,,0.8025639057159424
22,68,0.37658432126045227,,
23,71,,,0.7805403470993042
23,71,0.27407369017601013,,
24,74,,,0.7466719150543213
24,74,0.263157457113266,,
25,77,,,0.7651432752609253
25,77,0.22933705151081085,,
26,80,,,0.7543559074401855
26,80,0.229914590716362,,
27,83,,,0.7452100515365601
27,83,0.24106663465499878,,
28,86,,,0.7379526495933533
28,86,0.22478652000427246,,
29,89,,,0.7193715572357178
29,89,0.23102577030658722,,
30,92,,,0.7609317898750305
30,92,0.1866910308599472,,
31,95,,,0.7656599283218384
31,95,0.2574172914028168,,
32,98,,,0.7589669227600098
32,98,0.1802053451538086,,
33,99,,0.26164355874061584,
33,101,,,0.6901681423187256
33,101,0.2378590852022171,,
34,104,,,0.8044824004173279
34,104,0.17304696142673492,,
35,107,,,0.7316983938217163
35,107,0.2773217260837555,,
36,110,,,0.7008742094039917
36,110,0.1610676497220993,,
37,113,,,0.7106540203094482
37,113,0.15733008086681366,,
38,116,,,0.7443529367446899
38,116,0.162515789270401,,
39,119,,,0.739862322807312
39,119,0.1279250532388687,,
40,122,,,0.7459975481033325
40,122,0.1342974305152893,,
41,125,,,0.7397102117538452
41,125,0.1508508324623108,,
42,128,,,0.7330272793769836
42,128,0.11339765787124634,,
43,131,,,0.7414571046829224
43,131,0.12454351037740707,,
44,134,,,0.7829103469848633
44,134,0.10845103114843369,,
45,137,,,0.7326414585113525
45,137,0.18403327465057373,,
46,140,,,0.7154042720794678
46,140,0.14896412193775177,,
47,143,,,0.7601966261863708
47,143,0.13980281352996826,,
48,146,,,0.7700927257537842
48,146,0.13204866647720337,,
49,149,,0.10168314725160599,
49,149,,,0.7675507068634033
49,149,0.10740616917610168,,
50,152,,,0.7859309911727905
50,152,0.20375776290893555,,
51,155,,,0.7754706144332886
51,155,0.10952436923980713,,
52,158,,,0.7834832668304443
52,158,0.12739992141723633,,
53,161,,,0.7113656997680664
53,161,0.11848723143339157,,
54,164,,,0.6834194660186768
54,164,0.10972169786691666,,
55,167,,,0.7198922634124756
55,167,0.10025019198656082,,
56,170,,,0.7932096123695374
56,170,0.08181151747703552,,
57,173,,,0.7329744100570679
57,173,0.1079002246260643,,
58,176,,,0.6736898422241211
58,176,0.1022137701511383,,
59,179,,,0.7228975296020508
59,179,0.12453612685203552,,
60,182,,,0.7817524671554565
60,182,0.08886751532554626,,
61,185,,,0.7310914397239685
61,185,0.13269303739070892,,
62,188,,,0.7238681316375732
62,188,0.08025553077459335,,
63,191,,,0.7235150337219238
63,191,0.07295385748147964,,
64,194,,,0.7158067226409912
64,194,0.08888208866119385,,
65,197,,,0.704437255859375
65,197,0.09458932280540466,,
66,199,,0.07615034282207489,
66,200,,,0.7234542369842529
66,200,0.10469944030046463,,
67,203,,,0.7880990505218506
67,203,0.07199537754058838,,
68,206,,,0.7256330251693726
68,206,0.0791846290230751,,
69,209,,,0.6838008165359497
69,209,0.14305076003074646,,
70,212,,,0.7371541261672974
70,212,0.09641329199075699,,
71,215,,,0.8430531024932861
71,215,0.07531145215034485,,
72,218,,,0.7721097469329834
72,218,0.07877647131681442,,
73,221,,,0.7104446291923523
73,221,0.06482017040252686,,
74,224,,,0.7079856395721436
74,224,0.0637061670422554,,
75,227,,,0.7931958436965942
75,227,0.0575137734413147,,
76,230,,,0.7780035734176636
76,230,0.06092943623661995,,
77,233,,,0.7570458650588989
77,233,0.04466456174850464,,
78,236,,,0.74775230884552
78,236,0.04220299795269966,,
79,239,,,0.7658488750457764
79,239,0.044552285224199295,,
80,242,,,0.7711822986602783
80,242,0.04280612990260124,,
81,245,,,0.7501461505889893
81,245,0.048045773059129715,,
82,248,,,0.7451759576797485
82,248,0.049201805144548416,,
83,249,,0.02738962695002556,
83,251,,,0.7545636892318726
83,251,0.05279339477419853,,
84,254,,,0.7355406284332275
84,254,0.0826689675450325,,
85,257,,,0.6714873313903809
85,257,0.06410574167966843,,
86,260,,,0.7134202122688293
86,260,0.057143449783325195,,
87,263,,,0.7768407464027405
87,263,0.054386358708143234,,
88,266,,,0.7659388780593872
88,266,0.13222409784793854,,
89,269,,,0.7426153421401978
89,269,0.1069805845618248,,
90,272,,,0.8011980652809143
90,272,0.11521343141794205,,
91,275,,,0.7812913656234741
91,275,0.12338727712631226,,
92,278,,,0.7701961994171143
92,278,0.12225085496902466,,
93,281,,,0.7483181953430176
93,281,0.10264384746551514,,
94,284,,,0.8057538866996765
94,284,0.07067125290632248,,
95,287,,,0.7154754400253296
95,287,0.18881826102733612,,
96,290,,,0.8812152147293091
96,290,0.15740905702114105,,
97,293,,,0.6810012459754944
97,293,0.1516464799642563,,
98,296,,,0.7693955898284912
98,296,0.11776703596115112,,
99,299,,0.06864753365516663,
99,299,,,0.8252060413360596
99,299,0.059839311987161636,,
100,302,,,0.7775359153747559
100,302,0.09948394447565079,,
101,305,,,0.7315139174461365
101,305,0.11348864436149597,,
102,308,,,0.7246598601341248
102,308,0.05767328664660454,,
103,311,,,0.7202483415603638
103,311,0.0593533031642437,,
104,314,,,0.7133625745773315
104,314,0.07275939732789993,,
105,317,,,0.7178800106048584
105,317,0.04027298465371132,,
106,320,,,0.732117772102356
106,320,0.04058070853352547,,
107,323,,,0.7409856915473938
107,323,0.07046879827976227,,
108,326,,,0.7438081502914429
108,326,0.037981487810611725,,
109,329,,,0.7468724846839905
109,329,0.048095569014549255,,
110,332,,,0.749698281288147
110,332,0.03941577672958374,,
111,335,,,0.7561768889427185
111,335,0.03388802707195282,,
112,338,,,0.7623969316482544
112,338,0.044709231704473495,,
113,341,,,0.7672536373138428
113,341,0.053645193576812744,,
114,344,,,0.7709057927131653
114,344,0.031203260645270348,,
115,347,,,0.7716943025588989
115,347,0.05005139112472534,,
116,349,,0.044454425573349,
116,350,,,0.7630334496498108
116,350,0.0589216947555542,,
117,353,,,0.7622573375701904
117,353,0.048425376415252686,,
