epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,6.387343883514404,8.536333084106445,36.56529998779297
0,1,7.772821426391602,9.368361473083496,43.993289947509766,,,
1,3,,,,5.454398155212402,7.6975297927856445,29.853342056274414
1,3,7.146697521209717,9.033283233642578,40.983150482177734,,,
2,5,,,,4.577877521514893,6.806361198425293,23.486480712890625
2,5,5.694711685180664,7.685632228851318,29.825071334838867,,,
3,7,,,,3.9991750717163086,5.93165922164917,17.970069885253906
3,7,4.837055683135986,6.657336235046387,22.746187210083008,,,
4,9,,,,3.825084686279297,5.344465255737305,14.544906616210938
4,9,3.818260908126831,5.230216979980469,14.278351783752441,,,
5,11,,,,4.047732353210449,5.171586513519287,13.509947776794434
5,11,3.798308849334717,4.925083160400391,12.593859672546387,,,
6,13,,,,4.386434555053711,5.310727119445801,14.253002166748047
6,13,4.013402462005615,4.897220134735107,12.29395580291748,,,
7,15,,,,4.46604585647583,5.379758834838867,14.746671676635742
7,15,4.264877796173096,5.029948711395264,12.706554412841797,,,
8,17,,,,4.311656951904297,5.227285385131836,14.070343971252441
8,17,4.46745491027832,5.345486640930176,14.453482627868652,,,
9,19,,,,4.06642484664917,4.996650695800781,12.982693672180176
9,19,4.263004779815674,5.126220703125,13.464275360107422,,,
10,21,,,,3.8121771812438965,4.809137344360352,12.108416557312012
10,21,4.00106143951416,4.85878849029541,12.284258842468262,,,
11,23,,,,3.612290620803833,4.702467441558838,11.60770320892334
11,23,3.857773542404175,4.891810894012451,12.482810974121094,,,
12,25,,,,3.4820556640625,4.683366775512695,11.48530101776123
12,25,3.5797173976898193,4.617280960083008,11.134812355041504,,,
13,27,,,,3.4270424842834473,4.6965532302856445,11.51529598236084
13,27,3.397244453430176,4.56118631362915,10.866588592529297,,,
14,29,,,,3.4006171226501465,4.719374179840088,11.593674659729004
14,29,3.297701835632324,4.367825508117676,10.096993446350098,,,
15,31,,,,3.4116716384887695,4.726881980895996,11.620335578918457
15,31,3.16787052154541,4.232571601867676,9.396286964416504,,,
16,33,,,,3.4339332580566406,4.7226643562316895,11.609518051147461
16,33,3.1629016399383545,4.158125400543213,9.10364055633545,,,
17,35,,,,3.4724984169006348,4.7060546875,11.569310188293457
17,35,3.41711163520813,4.607435703277588,11.086374282836914,,,
18,37,,,,3.5250468254089355,4.693212509155273,11.565332412719727
18,37,3.387753486633301,4.367598533630371,10.090126991271973,,,
19,39,,,,3.5742063522338867,4.687304496765137,11.598666191101074
19,39,3.2981112003326416,4.256886959075928,9.5881929397583,,,
20,41,,,,3.606494426727295,4.678920269012451,11.61451244354248
20,41,3.460184335708618,4.451979637145996,10.463356018066406,,,
21,43,,,,3.6148600578308105,4.657987594604492,11.554489135742188
21,43,3.430964469909668,4.229969024658203,9.62239933013916,,,
22,45,,,,3.599522590637207,4.630682945251465,11.437108993530273
22,45,3.3337903022766113,4.102296352386475,9.040379524230957,,,
23,47,,,,3.5739870071411133,4.602406024932861,11.296581268310547
23,47,3.525076150894165,4.375634670257568,10.244141578674316,,,
24,49,,,,3.5456602573394775,4.574587821960449,11.147311210632324
24,49,3.3147993087768555,4.097501754760742,8.968673706054688,,,
25,51,,,,3.51143217086792,4.552282333374023,11.011974334716797
25,51,3.1456847190856934,3.9676358699798584,8.360021591186523,,,
26,53,,,,3.484049081802368,4.534079551696777,10.901108741760254
26,53,3.3623924255371094,4.247068881988525,9.669634819030762,,,
27,55,,,,3.4632444381713867,4.516191482543945,10.801140785217285
27,55,3.2039031982421875,4.060511589050293,8.760180473327637,,,
28,57,,,,3.4546937942504883,4.494286060333252,10.698641777038574
28,57,3.3183858394622803,4.169499397277832,9.238698959350586,,,
29,59,,,,3.447798490524292,4.470186710357666,10.59085464477539
29,59,3.1012799739837646,3.7624714374542236,7.614907741546631,,,
30,61,,,,3.452171802520752,4.440670967102051,10.47780990600586
30,61,3.255725383758545,4.069035530090332,8.954459190368652,,,
31,63,,,,3.4577155113220215,4.393386363983154,10.314934730529785
31,63,3.0839521884918213,3.7367918491363525,7.545566558837891,,,
32,65,,,,3.4643800258636475,4.3487958908081055,10.171640396118164
32,65,2.98831844329834,3.7141029834747314,7.337047100067139,,,
