epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,3.1645281314849854,3.678598165512085,6.790960311889648
0,1,3.656428575515747,4.31392240524292,9.551196098327637,,,
1,3,,,,2.847628116607666,3.429384708404541,5.880768299102783
1,3,3.2106587886810303,3.956416606903076,7.878410339355469,,,
2,5,,,,2.5610432624816895,3.184251070022583,5.106992721557617
2,5,2.9306840896606445,3.8101813793182373,7.272122383117676,,,
3,7,,,,2.286794424057007,2.914442777633667,4.391303062438965
3,7,2.762193202972412,3.7184877395629883,6.9647016525268555,,,
4,9,,,,2.0918688774108887,2.637779474258423,3.814067840576172
4,9,2.522383689880371,3.454045057296753,6.108343124389648,,,
5,11,,,,2.023130416870117,2.4742848873138428,3.6147520542144775
5,11,2.2211782932281494,3.0902388095855713,5.073135852813721,,,
6,13,,,,2.2624011039733887,2.592740058898926,4.037130355834961
6,13,2.286546230316162,2.9524216651916504,4.897856712341309,,,
7,15,,,,2.4001901149749756,2.732219696044922,4.37736701965332
7,15,2.4860548973083496,3.0220682621002197,5.087902069091797,,,
8,17,,,,2.4027299880981445,2.6910853385925293,4.19236946105957
8,17,2.572479724884033,3.057391881942749,5.295987606048584,,,
9,19,,,,2.2726244926452637,2.5788309574127197,3.9192354679107666
9,19,2.527204751968384,2.938504695892334,4.93912935256958,,,
10,21,,,,2.111377477645874,2.490936756134033,3.738819122314453
10,21,2.4275267124176025,3.001339912414551,5.058265686035156,,,
11,23,,,,2.0601165294647217,2.467522144317627,3.6584739685058594
11,23,2.2816028594970703,2.8655903339385986,4.7741923332214355,,,
12,25,,,,2.0387446880340576,2.4661126136779785,3.6082518100738525
12,25,2.2586987018585205,2.913806200027466,4.761162757873535,,,
13,27,,,,2.007277250289917,2.4726274013519287,3.579162836074829
13,27,2.229320764541626,2.909679889678955,4.684231281280518,,,
14,29,,,,1.9911919832229614,2.4748573303222656,3.566408634185791
14,29,2.263974189758301,2.9476966857910156,4.819738388061523,,,
15,31,,,,2.002840042114258,2.463775157928467,3.5566887855529785
15,31,2.050591230392456,2.654902458190918,3.9852030277252197,,,
16,33,,,,2.015772819519043,2.450509548187256,3.5512094497680664
16,33,2.220867156982422,2.915715217590332,4.75762414932251,,,
17,35,,,,2.0304174423217773,2.4399242401123047,3.554600715637207
17,35,2.153671979904175,2.788785457611084,4.377664089202881,,,
18,37,,,,2.041771411895752,2.4371440410614014,3.57305645942688
18,37,2.2969937324523926,2.9354965686798096,4.877962112426758,,,
19,39,,,,2.0480315685272217,2.4423253536224365,3.590226888656616
