epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,4.668116569519043,6.1755781173706055,19.16486358642578
0,1,4.660635948181152,5.745993137359619,16.582265853881836,,,
1,3,,,,4.167727470397949,5.671395301818848,16.22202491760254
1,3,3.312366247177124,4.4198431968688965,9.900257110595703,,,
2,5,,,,3.788710355758667,5.245705604553223,13.92344856262207
2,5,3.24985408782959,4.38395881652832,9.749738693237305,,,
3,7,,,,3.467703104019165,4.839836597442627,11.891397476196289
3,7,3.1073124408721924,4.196230888366699,8.972888946533203,,,
4,9,,,,3.1511476039886475,4.392228126525879,9.851933479309082
4,9,2.657583713531494,3.6357624530792236,6.786482810974121,,,
5,11,,,,2.819709062576294,3.937697649002075,7.984735488891602
5,11,2.3341012001037598,3.1131949424743652,5.039149284362793,,,
6,13,,,,2.5581202507019043,3.4966065883636475,6.393056869506836
6,13,2.1993002891540527,2.845160484313965,4.299921035766602,,,
7,15,,,,2.4435293674468994,3.1825878620147705,5.424887657165527
7,15,1.9958581924438477,2.573079824447632,3.586881160736084,,,
8,17,,,,2.5109386444091797,3.134571075439453,5.3297014236450195
8,17,2.083509922027588,2.5156781673431396,3.4357333183288574,,,
9,19,,,,2.5266764163970947,3.1390013694763184,5.345617294311523
9,19,2.3058035373687744,2.5905916690826416,3.8213484287261963,,,
10,21,,,,2.4869420528411865,3.143435478210449,5.327762603759766
10,21,2.2874093055725098,2.585238456726074,3.7886033058166504,,,
11,23,,,,2.455373525619507,3.1693124771118164,5.384920120239258
11,23,2.150808334350586,2.459059715270996,3.4225611686706543,,,
12,25,,,,2.444077491760254,3.221299886703491,5.530858993530273
12,25,2.105525016784668,2.5241708755493164,3.5017528533935547,,,
13,27,,,,2.4437599182128906,3.2813193798065186,5.706504821777344
13,27,2.0683422088623047,2.5582408905029297,3.622800827026367,,,
14,29,,,,2.4460301399230957,3.328464984893799,5.847641944885254
14,29,2.048283100128174,2.6276328563690186,3.745088815689087,,,
15,31,,,,2.452051877975464,3.3583290576934814,5.9369683265686035
15,31,1.8509682416915894,2.373199939727783,3.0263915061950684,,,
16,33,,,,2.45831036567688,3.3699491024017334,5.969503402709961
16,33,1.967718482017517,2.5102765560150146,3.459242105484009,,,
17,35,,,,2.4632890224456787,3.361330509185791,5.938246250152588
17,35,2.0883491039276123,2.689743995666504,3.9127635955810547,,,
18,37,,,,2.4647772312164307,3.339858293533325,5.868420124053955
18,37,1.9062522649765015,2.3822038173675537,3.1299283504486084,,,
19,39,,,,2.4620590209960938,3.3092005252838135,5.773240566253662
19,39,1.9047915935516357,2.4089818000793457,3.1451361179351807,,,
20,41,,,,2.4536304473876953,3.2741432189941406,5.6685895919799805
20,41,1.9906229972839355,2.457160472869873,3.3413589000701904,,,
21,43,,,,2.4412927627563477,3.239293098449707,5.567317008972168
21,43,1.9538861513137817,2.4184319972991943,3.2186543941497803,,,
22,45,,,,2.430473804473877,3.2143635749816895,5.495116710662842
22,45,2.0425150394439697,2.5170600414276123,3.5028960704803467,,,
23,47,,,,2.421973466873169,3.1959633827209473,5.4413628578186035
23,47,1.8774487972259521,2.2763404846191406,2.858644485473633,,,
24,49,,,,2.41782808303833,3.1872642040252686,5.414109230041504
24,49,2.014842987060547,2.44826340675354,3.3348045349121094,,,
25,51,,,,2.4160306453704834,3.181938886642456,5.395012855529785
25,51,1.8819143772125244,2.2281787395477295,2.8388659954071045,,,
26,53,,,,2.4148778915405273,3.181881904602051,5.389849662780762
26,53,2.05930495262146,2.488779306411743,3.44714093208313,,,
27,55,,,,2.4100427627563477,3.181925058364868,5.38523006439209
27,55,1.9562044143676758,2.3683743476867676,3.104736328125,,,
28,57,,,,2.402078628540039,3.1825318336486816,5.3825578689575195
28,57,2.0430190563201904,2.507253885269165,3.4452271461486816,,,
29,59,,,,2.3966877460479736,3.18727707862854,5.394104480743408
29,59,1.920133352279663,2.2724387645721436,2.931936025619507,,,
30,61,,,,2.3798344135284424,3.1773364543914795,5.361039161682129
30,61,1.851067066192627,2.2354249954223633,2.793971061706543,,,
31,63,,,,2.3598556518554688,3.1593575477600098,5.303630352020264
31,63,1.9800583124160767,2.415717124938965,3.2318360805511475,,,
32,65,,,,2.3448736667633057,3.1467161178588867,5.260331630706787
32,65,1.9749524593353271,2.4330856800079346,3.291578531265259,,,
33,67,,,,2.33190655708313,3.1352903842926025,5.217326641082764
33,67,2.0213005542755127,2.499211311340332,3.4559807777404785,,,
34,69,,,,2.3142600059509277,3.117794990539551,5.156105995178223
34,69,1.8926382064819336,2.346174716949463,3.000317096710205,,,
35,71,,,,2.291490077972412,3.092804193496704,5.07040548324585
35,71,1.8011701107025146,2.169787645339966,2.6098902225494385,,,
36,73,,,,2.267385482788086,3.0643486976623535,4.975358009338379
36,73,1.8859753608703613,2.29959774017334,2.9412314891815186,,,
37,75,,,,2.2230634689331055,3.024519681930542,4.840897560119629
37,75,1.8592172861099243,2.2819643020629883,2.873946189880371,,,
38,77,,,,2.2307288646698,3.0136961936950684,4.81760835647583
38,77,1.7661010026931763,2.1314797401428223,2.5336403846740723,,,
39,79,,,,2.144402503967285,2.9453988075256348,4.59454345703125
39,79,1.7707915306091309,2.1526482105255127,2.582037925720215,,,
40,81,,,,2.1780788898468018,2.958282709121704,4.65419340133667
40,81,1.7034735679626465,2.0651943683624268,2.356769323348999,,,
41,83,,,,2.1809821128845215,2.978390693664551,4.6917643547058105
41,83,1.7503662109375,2.163130521774292,2.59096622467041,,,
42,85,,,,2.024168014526367,2.8591554164886475,4.323242664337158
42,85,1.7920550107955933,2.1084675788879395,2.5245964527130127,,,
43,87,,,,2.0784316062927246,2.9062910079956055,4.478852272033691
43,87,1.7966642379760742,2.1745424270629883,2.6486425399780273,,,
44,89,,,,2.0568017959594727,2.8866565227508545,4.38739538192749
44,89,1.6916316747665405,2.0904359817504883,2.4035210609436035,,,
45,91,,,,2.00624942779541,2.866447925567627,4.3400044441223145
45,91,1.736007809638977,2.1318655014038086,2.534909963607788,,,
46,93,,,,2.0980770587921143,2.95351243019104,4.611662864685059
46,93,1.6500486135482788,2.043144464492798,2.335190534591675,,,
47,95,,,,1.9997916221618652,2.863264799118042,4.328812599182129
47,95,1.677073359489441,2.127112865447998,2.4949917793273926,,,
48,97,,,,1.9715616703033447,2.8305468559265137,4.200886249542236
48,97,1.624385952949524,2.036728858947754,2.2674367427825928,,,
49,99,,,,1.9798866510391235,2.8569908142089844,4.296101093292236
49,99,1.6957592964172363,2.1246602535247803,2.4727563858032227,,,
50,101,,,,2.022695541381836,2.9126524925231934,4.45196533203125
50,101,1.556373119354248,1.9140928983688354,2.0553054809570312,,,
51,103,,,,1.9953843355178833,2.884807586669922,4.358311653137207
51,103,1.5005083084106445,1.8583019971847534,1.9458876848220825,,,
52,105,,,,1.9485859870910645,2.8483223915100098,4.235294342041016
52,105,1.4358924627304077,1.7769200801849365,1.7671395540237427,,,
53,107,,,,1.9171464443206787,2.8564677238464355,4.229818820953369
53,107,1.6003949642181396,1.9735606908798218,2.162666082382202,,,
54,109,,,,1.955236554145813,2.8599677085876465,4.277326583862305
54,109,1.5696555376052856,1.94991934299469,2.121222496032715,,,
55,111,,,,1.93231201171875,2.842707633972168,4.218443870544434
55,111,1.3629313707351685,1.7315037250518799,1.6458466053009033,,,
56,113,,,,1.9137213230133057,2.8261971473693848,4.167571067810059
56,113,1.4982876777648926,1.9190657138824463,2.031667947769165,,,
57,115,,,,1.9119791984558105,2.8286283016204834,4.161085605621338
57,115,1.4238355159759521,1.838959813117981,1.8919568061828613,,,
58,117,,,,1.91942298412323,2.867875337600708,4.259765625
58,117,1.4513435363769531,1.8985414505004883,1.9308133125305176,,,
59,119,,,,1.8963314294815063,2.8308305740356445,4.144868850708008
59,119,1.4442694187164307,1.8300871849060059,1.8218474388122559,,,
60,121,,,,1.843337893486023,2.7802023887634277,3.9929959774017334
60,121,1.387994408607483,1.7803903818130493,1.7177783250808716,,,
