epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,6.372247219085693
0,2,7.28052282333374,,
1,5,,,1.647798776626587
1,5,8.449236869812012,,
2,8,,,1.3262319564819336
2,8,2.081129789352417,,
3,11,,,1.1711491346359253
3,11,2.0141143798828125,,
4,14,,,1.1311899423599243
4,14,1.5226489305496216,,
5,17,,,1.155198574066162
5,17,1.3142884969711304,,
6,20,,,1.208215355873108
6,20,1.2838850021362305,,
7,23,,,1.2501952648162842
7,23,1.303740382194519,,
8,26,,,1.2620298862457275
8,26,1.298430323600769,,
9,29,,,1.2357101440429688
9,29,1.2626279592514038,,
10,32,,,1.1977506875991821
10,32,1.1850777864456177,,
11,35,,,1.1522032022476196
11,35,1.0694020986557007,,
12,38,,,1.0837361812591553
12,38,0.9576576352119446,,
13,41,,,1.2101075649261475
13,41,0.9422324299812317,,
14,44,,,1.1105895042419434
14,44,0.9197690486907959,,
15,47,,,1.1141964197158813
15,47,0.8481205105781555,,
16,49,,0.667573094367981,
16,50,,,1.0885794162750244
16,50,0.8150288462638855,,
17,53,,,1.0013041496276855
17,53,0.796107292175293,,
18,56,,,0.9865772724151611
18,56,0.7295129895210266,,
19,59,,,1.006708025932312
19,59,0.6819732189178467,,
20,62,,,0.9440444707870483
20,62,0.6191997528076172,,
21,65,,,1.0682590007781982
21,65,0.5685591101646423,,
22,68,,,0.8720971345901489
22,68,0.5266377329826355,,
23,71,,,0.8980166912078857
23,71,0.5148046016693115,,
24,74,,,0.922555685043335
24,74,0.5050913691520691,,
25,77,,,0.8810551166534424
25,77,0.43058285117149353,,
26,80,,,0.7547978162765503
26,80,0.38826873898506165,,
27,83,,,0.7433688640594482
27,83,0.36995646357536316,,
28,86,,,0.8624787330627441
28,86,0.32156941294670105,,
29,89,,,0.8981610536575317
29,89,0.3448452055454254,,
30,92,,,0.8500446081161499
30,92,0.40449079871177673,,
31,95,,,0.8091064691543579
31,95,0.3818891942501068,,
32,98,,,1.0893715620040894
32,98,0.4609610140323639,,
33,99,,0.8139011263847351,
33,101,,,0.988510251045227
33,101,0.5857125520706177,,
34,104,,,0.7986977100372314
