epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,1.9599841833114624
0,2,1.2647647857666016,,
1,5,,,2.7095303535461426
1,5,2.014700174331665,,
2,8,,,1.3221933841705322
2,8,1.6526368856430054,,
3,11,,,1.627401351928711
3,11,0.8130022883415222,,
4,14,,,1.2709755897521973
4,14,0.6847565174102783,,
5,17,,,1.4035433530807495
5,17,0.6067452430725098,,
6,20,,,1.4129235744476318
6,20,0.60219806432724,,
7,23,,,1.2918951511383057
7,23,0.5821301341056824,,
8,26,,,1.3150845766067505
8,26,0.4861789047718048,,
9,29,,,1.3044010400772095
9,29,0.42839547991752625,,
10,32,,,1.1428395509719849
10,32,0.39204394817352295,,
11,35,,,1.1089622974395752
11,35,0.44074174761772156,,
12,38,,,1.175944209098816
12,38,0.4047648012638092,,
13,41,,,1.0795549154281616
13,41,0.4235537350177765,,
14,44,,,0.9962549209594727
14,44,0.3534635603427887,,
15,47,,,0.9608931541442871
15,47,0.4174415171146393,,
16,49,,0.4153461158275604,
16,50,,,0.9144001007080078
16,50,0.45918989181518555,,
17,53,,,1.170342206954956
17,53,0.3087191581726074,,
18,56,,,0.9148057699203491
18,56,0.4093104600906372,,
19,59,,,0.8961764574050903
19,59,0.3235644996166229,,
20,62,,,0.9164263010025024
20,62,0.34918728470802307,,
21,65,,,0.8506367206573486
21,65,0.2900858223438263,,
22,68,,,1.049199104309082
22,68,0.24629169702529907,,
23,71,,,0.8246276378631592
23,71,0.2643262445926666,,
24,74,,,0.8619959354400635
24,74,0.21222032606601715,,
25,77,,,0.8920348286628723
25,77,0.19006462395191193,,
26,80,,,0.9287259578704834
26,80,0.2121138721704483,,
27,83,,,0.9066125154495239
27,83,0.16451512277126312,,
28,86,,,0.992092490196228
28,86,0.15680988132953644,,
29,89,,,0.8874796628952026
29,89,0.13494956493377686,,
30,92,,,0.8739660978317261
30,92,0.1556544452905655,,
31,95,,,0.9962743520736694
31,95,0.13014395534992218,,
32,98,,,0.9686129093170166
32,98,0.11836874485015869,,
33,99,,0.11620024591684341,
33,101,,,0.8756586313247681
33,101,0.15583884716033936,,
34,104,,,1.0262668132781982
34,104,0.13653847575187683,,
35,107,,,0.9313234090805054
35,107,0.15520602464675903,,
36,110,,,0.9782058000564575
36,110,0.16623316705226898,,
37,113,,,0.9180117249488831
37,113,0.16800326108932495,,
38,116,,,0.9251151084899902
38,116,0.15955837070941925,,
39,119,,,0.8958903551101685
39,119,0.18025343120098114,,
40,122,,,0.8287996053695679
40,122,0.17157240211963654,,
41,125,,,0.8874671459197998
41,125,0.18105126917362213,,
42,128,,,0.8228909969329834
42,128,0.1667494773864746,,
43,131,,,0.8186237215995789
43,131,0.16060411930084229,,
44,134,,,0.9345570802688599
44,134,0.1349683552980423,,
45,137,,,0.8504751324653625
45,137,0.16404005885124207,,
46,140,,,0.8777936697006226
46,140,0.10381355881690979,,
47,143,,,0.8925437927246094
47,143,0.08821028470993042,,
48,146,,,0.9205936193466187
48,146,0.1061241552233696,,
49,149,,0.16016197204589844,
49,149,,,0.870354413986206
49,149,0.1054399386048317,,
50,152,,,0.8553310632705688
50,152,0.14446371793746948,,
51,155,,,0.8416908979415894
51,155,0.10793670266866684,,
52,158,,,1.009574055671692
52,158,0.08251497894525528,,
53,161,,,0.872542142868042
53,161,0.13229621946811676,,
54,164,,,0.8918079137802124
54,164,0.1381198614835739,,
55,167,,,0.8569355010986328
55,167,0.1246386170387268,,
56,170,,,0.7979105710983276
56,170,0.11667152494192123,,
57,173,,,0.9394423961639404
57,173,0.10605078190565109,,
58,176,,,0.9478732347488403
58,176,0.12149498611688614,,
59,179,,,0.8177263140678406
59,179,0.1195899024605751,,
60,182,,,0.8708654046058655
60,182,0.12339812517166138,,
61,185,,,1.1509151458740234
61,185,0.07482748478651047,,
62,188,,,0.8600300550460815
62,188,0.133736714720726,,
63,191,,,0.8830052614212036
63,191,0.20177459716796875,,
64,194,,,1.0350234508514404
64,194,0.11506321281194687,,
65,197,,,0.8481295108795166
65,197,0.11790116876363754,,
66,199,,0.09597020596265793,
66,200,,,0.9394707083702087
66,200,0.1084960326552391,,
67,203,,,1.0491245985031128
67,203,0.07235629111528397,,
68,206,,,1.0029075145721436
68,206,0.07135187834501266,,
69,209,,,0.9277746677398682
69,209,0.06543266028165817,,
70,212,,,0.9589368104934692
70,212,0.04658203199505806,,
71,215,,,0.9176340103149414
71,215,0.10093245655298233,,
72,218,,,0.9142308235168457
72,218,0.06804588437080383,,
73,221,,,0.9082812070846558
73,221,0.05624915659427643,,
74,224,,,0.9733426570892334
74,224,0.0738222748041153,,
75,227,,,1.109865665435791
75,227,0.06456407904624939,,
76,230,,,0.8892838954925537
76,230,0.10515093803405762,,
77,233,,,1.031886339187622
77,233,0.0801602378487587,,
78,236,,,1.0188372135162354
78,236,0.10210061818361282,,
79,239,,,0.8854413032531738
79,239,0.07257393002510071,,
80,242,,,0.9774885177612305
80,242,0.06475277990102768,,
81,245,,,0.97365802526474
81,245,0.061462078243494034,,
82,248,,,0.9366248846054077
82,248,0.06080508232116699,,
83,249,,0.03967713564634323,
83,251,,,0.9976500272750854
83,251,0.050269704312086105,,
84,254,,,0.924140453338623
84,254,0.07226165384054184,,
85,257,,,1.0386844873428345
85,257,0.043959323316812515,,
86,260,,,0.9899866580963135
86,260,0.045811962336301804,,
87,263,,,0.9546335935592651
87,263,0.031079744920134544,,
88,266,,,0.9368478059768677
88,266,0.037451181560754776,,
89,269,,,0.9150349497795105
89,269,0.032568320631980896,,
90,272,,,0.9268662333488464
90,272,0.042004335671663284,,
91,275,,,0.9125678539276123
91,275,0.05045077204704285,,
92,278,,,0.9543834924697876
92,278,0.10943809151649475,,
93,281,,,1.015448808670044
93,281,0.0922364816069603,,
94,284,,,0.8773047924041748
94,284,0.05744633078575134,,
95,287,,,0.9624420404434204
95,287,0.0758027508854866,,
