epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,3.7310662269592285,5.408967018127441,14.715910911560059
0,1,3.6341335773468018,5.599399566650391,15.92034912109375,,,
1,3,,,,3.4165658950805664,4.818021774291992,11.775906562805176
1,3,3.178572654724121,4.909470558166504,12.21847915649414,,,
2,5,,,,3.134338617324829,4.205347061157227,9.147356033325195
2,5,3.121182918548584,4.570133686065674,10.67800235748291,,,
3,7,,,,2.931900978088379,3.6452109813690186,7.133011817932129
3,7,3.2899813652038574,4.654220104217529,11.143566131591797,,,
4,9,,,,2.905339241027832,3.3929221630096436,6.336644172668457
4,9,2.8344194889068604,3.7064430713653564,7.307362079620361,,,
5,11,,,,2.9319419860839844,3.441852331161499,6.545845031738281
5,11,3.07033634185791,3.754903554916382,7.541166305541992,,,
6,13,,,,2.8100192546844482,3.430896520614624,6.653059482574463
6,13,2.9661474227905273,3.6063833236694336,7.041079521179199,,,
7,15,,,,2.85078763961792,3.336505889892578,6.442741394042969
7,15,2.8956072330474854,3.5444798469543457,7.137228488922119,,,
8,17,,,,2.854757070541382,3.292651653289795,6.264030456542969
8,17,2.911710262298584,3.432682514190674,6.7379865646362305,,,
9,19,,,,2.863697052001953,3.2994139194488525,6.191725730895996
9,19,3.0263335704803467,3.607476234436035,7.300466060638428,,,
10,21,,,,2.8385424613952637,3.328404188156128,6.2029523849487305
10,21,2.7967419624328613,3.319030523300171,6.172224998474121,,,
11,23,,,,2.797532081604004,3.3466246128082275,6.223092555999756
11,23,2.8073813915252686,3.5914828777313232,6.982709884643555,,,
12,25,,,,2.7419800758361816,3.342024087905884,6.206526756286621
12,25,2.7088024616241455,3.5056869983673096,6.634699821472168,,,
13,27,,,,2.6822750568389893,3.319949150085449,6.154167175292969
13,27,2.866194725036621,3.802008628845215,7.779547691345215,,,
14,29,,,,2.624575138092041,3.2867891788482666,6.07639741897583
14,29,2.7117252349853516,3.5261263847351074,6.847649574279785,,,
15,31,,,,2.6026923656463623,3.2506868839263916,5.990899085998535
15,31,2.5812511444091797,3.4842529296875,6.670233249664307,,,
16,33,,,,2.641057014465332,3.228416681289673,5.934473991394043
16,33,2.725189685821533,3.5633199214935303,6.9593281745910645,,,
17,35,,,,2.6553173065185547,3.215338945388794,5.897001266479492
17,35,2.6274030208587646,3.3283748626708984,6.141067981719971,,,
18,37,,,,2.6453211307525635,3.201019048690796,5.855640888214111
18,37,2.66139817237854,3.3401377201080322,6.19887113571167,,,
19,39,,,,2.609225273132324,3.1788389682769775,5.794760704040527
19,39,2.7854392528533936,3.5837247371673584,7.009466648101807,,,
20,41,,,,2.559267044067383,3.1529927253723145,5.722766399383545
20,41,2.7971837520599365,3.7106456756591797,7.521381855010986,,,
21,43,,,,2.571523666381836,3.132030487060547,5.656305313110352
21,43,2.6461026668548584,3.487685203552246,6.6432013511657715,,,
22,45,,,,2.587597608566284,3.1184487342834473,5.601274013519287
22,45,2.604856491088867,3.356963634490967,6.248265266418457,,,
23,47,,,,2.596890449523926,3.1092638969421387,5.552346229553223
23,47,2.598925828933716,3.3124701976776123,6.1644978523254395,,,
24,49,,,,2.5938401222229004,3.098288059234619,5.497087001800537
24,49,2.6672024726867676,3.466099262237549,6.565587997436523,,,
25,51,,,,2.5769810676574707,3.0669071674346924,5.398813247680664
25,51,2.592890977859497,3.2802462577819824,5.882080554962158,,,
26,53,,,,2.5494956970214844,3.028742790222168,5.28409481048584
26,53,2.670114517211914,3.4496662616729736,6.489274024963379,,,
27,55,,,,2.518810510635376,2.9917163848876953,5.168327331542969
27,55,2.561776638031006,3.224583148956299,5.754638671875,,,
28,57,,,,2.481436014175415,2.9605660438537598,5.060723304748535
28,57,2.8104090690612793,3.6000092029571533,7.1730852127075195,,,
29,59,,,,2.441645860671997,2.9330930709838867,4.959033012390137
29,59,2.5710742473602295,3.27112078666687,5.91616678237915,,,
30,61,,,,2.403329372406006,2.9055705070495605,4.855481147766113
30,61,2.675661325454712,3.4388725757598877,6.467929840087891,,,
31,63,,,,2.3687210083007812,2.8790221214294434,4.756324768066406
31,63,2.5685763359069824,3.324157953262329,6.005577087402344,,,
32,65,,,,2.3419623374938965,2.8595399856567383,4.674809455871582
32,65,2.3915998935699463,3.0472958087921143,5.192612648010254,,,
33,67,,,,2.3143978118896484,2.836615800857544,4.5854363441467285
33,67,2.4445948600769043,3.244218111038208,5.69418478012085,,,
34,69,,,,2.2832236289978027,2.8099489212036133,4.487449645996094
34,69,2.329890727996826,2.990917682647705,4.89314079284668,,,
35,71,,,,2.2441375255584717,2.7730748653411865,4.359933853149414
35,71,2.4132883548736572,3.2445170879364014,5.646739482879639,,,
36,73,,,,2.206707715988159,2.7454283237457275,4.2475175857543945
36,73,2.2546257972717285,2.7373104095458984,4.222941875457764,,,
37,75,,,,2.1952922344207764,2.7210044860839844,4.147940158843994
37,75,2.2171132564544678,2.801379919052124,4.276522636413574,,,
38,77,,,,2.1693005561828613,2.6905665397644043,4.047422409057617
38,77,2.2833023071289062,2.8711118698120117,4.514061450958252,,,
39,79,,,,2.140836000442505,2.6632883548736572,3.9577114582061768
39,79,2.3850841522216797,3.0878663063049316,5.218271732330322,,,
40,81,,,,2.0977983474731445,2.6407649517059326,3.885681390762329
40,81,2.2205255031585693,2.913313865661621,4.6015520095825195,,,
41,83,,,,2.057011365890503,2.6417179107666016,3.8688275814056396
41,83,2.1721577644348145,2.87211012840271,4.474254608154297,,,
42,85,,,,2.0505127906799316,2.6471335887908936,3.8680615425109863
42,85,2.119981288909912,2.7982964515686035,4.234464645385742,,,
43,87,,,,2.0463852882385254,2.6333534717559814,3.815354108810425
43,87,2.073085308074951,2.813058376312256,4.272716522216797,,,
44,89,,,,2.05877685546875,2.629302978515625,3.777538299560547
44,89,2.032740354537964,2.7123985290527344,4.006099700927734,,,
45,91,,,,2.0848069190979004,2.6348371505737305,3.7526750564575195
45,91,2.134312868118286,2.8142142295837402,4.276976585388184,,,
46,93,,,,2.085984230041504,2.6427817344665527,3.7419867515563965
46,93,2.1430506706237793,2.779613971710205,4.228265762329102,,,
47,95,,,,2.0531005859375,2.6348326206207275,3.7109174728393555
47,95,2.12843656539917,2.823312520980835,4.3288187980651855,,,
48,97,,,,2.021078586578369,2.6288199424743652,3.671339750289917
48,97,2.1412692070007324,2.8697397708892822,4.390093803405762,,,
49,99,,,,2.0101563930511475,2.63926362991333,3.671309471130371
49,99,2.1283175945281982,2.788365364074707,4.242053985595703,,,
50,101,,,,2.0291571617126465,2.6789956092834473,3.7490200996398926
50,101,2.0756468772888184,2.710430145263672,4.009843349456787,,,
51,103,,,,2.0168557167053223,2.667783260345459,3.701575756072998
51,103,1.8816463947296143,2.5288119316101074,3.4849634170532227,,,
52,105,,,,1.994920015335083,2.6570844650268555,3.6612699031829834
52,105,2.0197699069976807,2.7044694423675537,3.9875869750976562,,,
53,107,,,,1.9773244857788086,2.6652991771698,3.6846251487731934
53,107,2.0297749042510986,2.6280314922332764,3.7528412342071533,,,
54,109,,,,2.2711634635925293,3.3087635040283203,5.599462032318115
54,109,1.9102613925933838,2.569298267364502,3.5470993518829346,,,
55,111,,,,2.131441116333008,3.0467989444732666,4.710441589355469
55,111,2.243391513824463,2.982666015625,4.736291885375977,,,
56,113,,,,1.99577796459198,2.6406021118164062,3.5717062950134277
56,113,2.1426987648010254,2.8774678707122803,4.461933612823486,,,
57,115,,,,2.070802688598633,2.755496025085449,3.9421796798706055
57,115,1.983237624168396,2.5716726779937744,3.5772998332977295,,,
58,117,,,,1.9704272747039795,2.6787028312683105,3.7024381160736084
58,117,1.9788769483566284,2.648026943206787,3.844376564025879,,,
59,119,,,,2.074129581451416,2.785205841064453,3.997497320175171
59,119,1.8737531900405884,2.5005455017089844,3.3563971519470215,,,
60,121,,,,1.9669264554977417,2.6877574920654297,3.719684600830078
60,121,2.0181005001068115,2.7619009017944336,4.060944557189941,,,
61,123,,,,1.905038595199585,2.5837302207946777,3.464440107345581
61,123,1.7900946140289307,2.3476874828338623,2.956483840942383,,,
62,125,,,,1.9613341093063354,2.688589096069336,3.7546613216400146
62,125,1.8095571994781494,2.4888899326324463,3.2996373176574707,,,
63,127,,,,1.9341075420379639,2.6272480487823486,3.5564332008361816
63,127,1.8568302392959595,2.5793004035949707,3.615715503692627,,,
64,129,,,,1.970070242881775,2.587773323059082,3.431368827819824
64,129,1.8027663230895996,2.3162119388580322,2.8694074153900146,,,
65,131,,,,2.002201557159424,2.6175882816314697,3.525794744491577
65,131,1.7932389974594116,2.3656344413757324,2.9207544326782227,,,
66,133,,,,1.844950795173645,2.4432599544525146,3.096069574356079
66,133,1.7006629705429077,2.2565770149230957,2.6620755195617676,,,
67,135,,,,1.9013586044311523,2.5811216831207275,3.4911317825317383
67,135,1.8279154300689697,2.4305548667907715,3.223634958267212,,,
68,137,,,,2.075273036956787,2.817375898361206,4.170290470123291
68,137,1.8145830631256104,2.518893241882324,3.384058713912964,,,
69,139,,,,1.99478018283844,2.660214424133301,3.7003607749938965
69,139,1.9687877893447876,2.8548803329467773,4.284793376922607,,,
70,141,,,,1.8404842615127563,2.456362247467041,3.0945656299591064
70,141,1.7210692167282104,2.307766914367676,2.995918035507202,,,
71,143,,,,1.8286850452423096,2.438544273376465,3.0521039962768555
71,143,1.831615924835205,2.4797675609588623,3.2712249755859375,,,
72,145,,,,1.852229356765747,2.5098366737365723,3.2558627128601074
72,145,1.8410941362380981,2.487731695175171,3.3453595638275146,,,
73,147,,,,1.8791561126708984,2.5729756355285645,3.447166919708252
73,147,1.7015941143035889,2.319103956222534,2.8918039798736572,,,
74,149,,,,1.84308922290802,2.5218143463134766,3.301457405090332
