epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,13.629849433898926
0,2,4.7349629402160645,,
1,5,,,1.3030998706817627
1,5,21.83931541442871,,
2,8,,,1.3035205602645874
2,8,1.687747836112976,,
3,11,,,1.330068826675415
3,11,1.4098297357559204,,
4,14,,,1.333954095840454
4,14,1.4018115997314453,,
5,17,,,1.3259692192077637
5,17,1.3810817003250122,,
6,20,,,1.3152223825454712
6,20,1.3426833152770996,,
7,23,,,1.3071298599243164
7,23,1.3029425144195557,,
8,26,,,1.3004264831542969
8,26,1.256442904472351,,
9,29,,,1.2795891761779785
9,29,1.1801670789718628,,
10,32,,,1.230165719985962
10,32,1.0774091482162476,,
11,35,,,1.1657130718231201
11,35,0.9695869088172913,,
12,38,,,1.0851666927337646
12,38,0.8186798095703125,,
13,41,,,0.9598440527915955
13,41,0.7140973210334778,,
14,44,,,1.1176607608795166
14,44,0.659075915813446,,
15,47,,,1.004618525505066
15,47,0.6115494966506958,,
16,49,,0.5410211682319641,
16,50,,,0.8885688185691833
16,50,0.49220386147499084,,
17,53,,,0.989090085029602
17,53,0.4751802682876587,,
18,56,,,1.026303768157959
18,56,0.38121140003204346,,
19,59,,,1.0111194849014282
19,59,0.46515631675720215,,
20,62,,,0.7904425263404846
20,62,0.3941948711872101,,
21,65,,,0.732647716999054
21,65,0.43144187331199646,,
22,68,,,0.7409359812736511
22,68,0.3268243074417114,,
23,71,,,0.9179583787918091
23,71,0.26636359095573425,,
24,74,,,0.6790045499801636
24,74,0.2468336969614029,,
25,77,,,0.7917344570159912
25,77,0.2954139709472656,,
26,80,,,0.7882522940635681
26,80,0.25554561614990234,,
27,83,,,0.8235456347465515
27,83,0.2100808471441269,,
28,86,,,0.6495206356048584
28,86,0.3099060654640198,,
29,89,,,0.7341064214706421
29,89,0.27611014246940613,,
30,92,,,0.6576460599899292
30,92,0.3619965612888336,,
31,95,,,0.6707013845443726
31,95,0.2942627966403961,,
32,98,,,0.6982812881469727
32,98,0.22185544669628143,,
33,99,,0.16646836698055267,
33,101,,,0.6730965375900269
33,101,0.20063340663909912,,
34,104,,,0.6657623052597046
34,104,0.22737610340118408,,
35,107,,,0.6021469831466675
35,107,0.19207219779491425,,
36,110,,,0.6385871171951294
36,110,0.19227053225040436,,
37,113,,,0.6803095936775208
37,113,0.2137797623872757,,
38,116,,,0.7140443921089172
38,116,0.1819877028465271,,
39,119,,,0.613278865814209
39,119,0.1818068027496338,,
40,122,,,0.7251673936843872
40,122,0.21488666534423828,,
41,125,,,0.5978096723556519
41,125,0.13127340376377106,,
42,128,,,0.7475082874298096
42,128,0.13117383420467377,,
43,131,,,0.577120840549469
43,131,0.17752845585346222,,
44,134,,,0.5767217874526978
44,134,0.12229429930448532,,
45,137,,,0.571774959564209
45,137,0.11244657635688782,,
46,140,,,0.6996514797210693
46,140,0.11485046148300171,,
47,143,,,0.591607391834259
47,143,0.13737712800502777,,
48,146,,,0.6394462585449219
48,146,0.10944180935621262,,
49,149,,0.10584379732608795,
49,149,,,0.5623373985290527
49,149,0.11062854528427124,,
50,152,,,0.5903813242912292
50,152,0.13192903995513916,,
51,155,,,0.5618188381195068
51,155,0.08846292644739151,,
52,158,,,0.585983395576477
52,158,0.09905638545751572,,
53,161,,,0.5619121789932251
53,161,0.10159400850534439,,
54,164,,,0.6558014750480652
54,164,0.09456843882799149,,
55,167,,,0.5903456807136536
55,167,0.0918135866522789,,
56,170,,,0.5438905358314514
56,170,0.16198329627513885,,
57,173,,,0.6017554998397827
57,173,0.1205429807305336,,
58,176,,,0.63116455078125
58,176,0.18032699823379517,,
59,179,,,0.7850772142410278
59,179,0.15599322319030762,,
60,182,,,0.6682175397872925
60,182,0.1903185099363327,,
61,185,,,0.6221669912338257
61,185,0.20168626308441162,,
62,188,,,0.7651506662368774
62,188,0.1121426448225975,,
63,191,,,0.6472611427307129
63,191,0.13687996566295624,,
64,194,,,0.5618395805358887
64,194,0.09386563301086426,,
65,197,,,0.5610238909721375
65,197,0.0762314423918724,,
66,199,,0.19266556203365326,
66,200,,,0.7634263038635254
66,200,0.11475780606269836,,
67,203,,,0.7966283559799194
67,203,0.1337885558605194,,
68,206,,,0.8288620710372925
68,206,0.17416246235370636,,
69,209,,,0.5804246068000793
69,209,0.24418194591999054,,
70,212,,,0.5905088186264038
70,212,0.2335994690656662,,
71,215,,,0.5819424390792847
71,215,0.3023081123828888,,
72,218,,,0.5921372175216675
72,218,0.29696422815322876,,
73,221,,,0.7944541573524475
73,221,0.44158387184143066,,
74,224,,,0.6755452752113342
74,224,0.264861524105072,,
75,227,,,0.9354352951049805
75,227,0.23378609120845795,,
76,230,,,0.7708631753921509
76,230,0.29503196477890015,,
77,233,,,0.6368216276168823
77,233,0.2346082478761673,,
78,236,,,0.6825222373008728
78,236,0.27291372418403625,,
79,239,,,0.6198004484176636
79,239,0.20536021888256073,,
80,242,,,0.6467916965484619
80,242,0.15257225930690765,,
81,245,,,0.5941979885101318
81,245,0.1033916249871254,,
82,248,,,0.5853852033615112
82,248,0.14354147017002106,,
83,249,,0.08136115223169327,
83,251,,,0.5594274997711182
83,251,0.11588505655527115,,
84,254,,,0.5721651911735535
84,254,0.13485752046108246,,
85,257,,,0.5948224067687988
85,257,0.08310099691152573,,
86,260,,,0.6022072434425354
86,260,0.13319532573223114,,
87,263,,,0.8708324432373047
87,263,0.2351750284433365,,
88,266,,,0.6710284948348999
88,266,0.20827452838420868,,
89,269,,,0.7184717655181885
89,269,0.2046027034521103,,
90,272,,,0.7158844470977783
90,272,0.09768199920654297,,
91,275,,,0.9130818843841553
91,275,0.12184736132621765,,
92,278,,,0.6134369969367981
92,278,0.14078885316848755,,
93,281,,,0.5857395529747009
93,281,0.09286946058273315,,
94,284,,,0.5942273736000061
94,284,0.11400065571069717,,
95,287,,,0.6281599998474121
95,287,0.08778101205825806,,
96,290,,,0.7735181450843811
96,290,0.1223839595913887,,
97,293,,,0.7251914739608765
97,293,0.1715475171804428,,
98,296,,,0.6482059955596924
98,296,0.09347513318061829,,
99,299,,0.07784384489059448,
99,299,,,0.565056562423706
99,299,0.1344626098871231,,
100,302,,,0.5616903901100159
100,302,0.0844707116484642,,
101,305,,,0.5590068101882935
101,305,0.08674657344818115,,
102,308,,,0.5593053102493286
102,308,0.06172588840126991,,
103,311,,,0.5602461099624634
103,311,0.05885744094848633,,
104,314,,,0.5618900060653687
104,314,0.05020895227789879,,
105,317,,,0.5706765651702881
105,317,0.05292026698589325,,
106,320,,,0.5826932787895203
106,320,0.04097659885883331,,
107,323,,,0.5911594033241272
107,323,0.046672891825437546,,
108,326,,,0.5844565033912659
108,326,0.04089270532131195,,
109,329,,,0.5843973159790039
109,329,0.03742697089910507,,
110,332,,,0.5837650299072266
110,332,0.0375504307448864,,
111,335,,,0.582964301109314
111,335,0.03805800527334213,,
112,338,,,0.5813059210777283
112,338,0.04598764702677727,,
113,341,,,0.5773981809616089
113,341,0.044668834656476974,,
114,344,,,0.5749524831771851
114,344,0.03646524250507355,,
115,347,,,0.5748186111450195
115,347,0.04688800498843193,,
116,349,,0.04637628048658371,
116,350,,,0.5715691447257996
116,350,0.039431165903806686,,
117,353,,,0.5719091296195984
