epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,8.841842651367188
0,2,6.355033874511719,,
1,5,,,1.4892165660858154
1,5,10.66429615020752,,
2,8,,,1.4567022323608398
2,8,2.544147253036499,,
3,11,,,1.3329732418060303
3,11,1.864883542060852,,
4,14,,,1.3651378154754639
4,14,1.2905266284942627,,
5,17,,,1.4262140989303589
5,17,1.2140872478485107,,
6,20,,,1.467238187789917
6,20,1.23236083984375,,
7,23,,,1.4504128694534302
7,23,1.2297171354293823,,
8,26,,,1.3952234983444214
8,26,1.1257778406143188,,
9,29,,,1.3425095081329346
9,29,0.9667565226554871,,
10,32,,,1.2735204696655273
10,32,0.8624032139778137,,
11,35,,,1.187974452972412
11,35,0.7603625655174255,,
12,38,,,1.0989878177642822
12,38,0.5472431182861328,,
13,41,,,0.95725417137146
13,41,0.46831998229026794,,
14,44,,,1.0416545867919922
14,44,0.44893911480903625,,
15,47,,,0.8991467356681824
15,47,0.454746812582016,,
16,49,,0.2909195125102997,
16,50,,,0.8863689303398132
16,50,0.35455021262168884,,
17,53,,,0.8705844283103943
17,53,0.3018990159034729,,
18,56,,,0.8464012742042542
18,56,0.3058438003063202,,
19,59,,,0.7010286450386047
19,59,0.2601693570613861,,
20,62,,,0.6913925409317017
20,62,0.26038894057273865,,
21,65,,,0.6275492310523987
21,65,0.2177424430847168,,
22,68,,,0.6585452556610107
22,68,0.2299431413412094,,
23,71,,,0.6517735719680786
23,71,0.1806647628545761,,
24,74,,,0.7062793970108032
24,74,0.17020554840564728,,
25,77,,,0.5840866565704346
25,77,0.17632587254047394,,
26,80,,,0.873611569404602
26,80,0.18522579967975616,,
27,83,,,0.6207408308982849
27,83,0.1790028214454651,,
28,86,,,0.6912766695022583
28,86,0.16640283167362213,,
29,89,,,0.6268590688705444
29,89,0.21558193862438202,,
30,92,,,0.6813901662826538
30,92,0.2501216232776642,,
31,95,,,0.5802470445632935
31,95,0.1963263303041458,,
32,98,,,0.7933099269866943
32,98,0.16415813565254211,,
33,99,,0.1706828773021698,
33,101,,,0.5796500444412231
33,101,0.1548912674188614,,
34,104,,,0.6192160248756409
34,104,0.16074050962924957,,
35,107,,,0.6681451201438904
35,107,0.1644871085882187,,
36,110,,,0.5752347707748413
36,110,0.11890117079019547,,
37,113,,,0.7236480712890625
37,113,0.10958260297775269,,
38,116,,,0.5604658126831055
38,116,0.09814226627349854,,
39,119,,,0.6260950565338135
39,119,0.1043408215045929,,
40,122,,,0.6292522549629211
40,122,0.11182546615600586,,
41,125,,,0.5680063962936401
41,125,0.09209924936294556,,
42,128,,,0.5289691090583801
42,128,0.1014711856842041,,
43,131,,,0.5418221950531006
43,131,0.08265109360218048,,
44,134,,,0.6047525405883789
44,134,0.09748540073633194,,
45,137,,,0.5105124711990356
45,137,0.10680633783340454,,
46,140,,,0.5538579225540161
46,140,0.0728316679596901,,
47,143,,,0.47957998514175415
47,143,0.07010694593191147,,
48,146,,,0.5171643495559692
48,146,0.05055144801735878,,
49,149,,0.04878406226634979,
49,149,,,0.5578550100326538
49,149,0.06630264967679977,,
50,152,,,0.5231630802154541
50,152,0.06917509436607361,,
51,155,,,0.5059349536895752
51,155,0.061914145946502686,,
52,158,,,0.5355907678604126
52,158,0.06989041715860367,,
53,161,,,0.5233631134033203
53,161,0.05576485022902489,,
54,164,,,0.5400958061218262
54,164,0.06181526556611061,,
55,167,,,0.5506344437599182
55,167,0.07922586053609848,,
56,170,,,0.6003062725067139
56,170,0.05270358547568321,,
57,173,,,0.4986079931259155
57,173,0.07739480584859848,,
58,176,,,0.5259719491004944
58,176,0.0651697888970375,,
59,179,,,0.5761276483535767
59,179,0.055977389216423035,,
60,182,,,0.5407360196113586
60,182,0.041317135095596313,,
61,185,,,0.6847039461135864
61,185,0.056515827775001526,,
62,188,,,0.5098448991775513
62,188,0.07465990632772446,,
63,191,,,0.5097134113311768
63,191,0.09540269523859024,,
64,194,,,0.6357231736183167
64,194,0.2067827731370926,,
65,197,,,0.5484116077423096
65,197,0.08425352722406387,,
66,199,,0.1558559089899063,
66,200,,,0.600063145160675
66,200,0.12197957187891006,,
67,203,,,0.5777382850646973
67,203,0.12126966565847397,,
68,206,,,0.5098782777786255
68,206,0.10780595988035202,,
69,209,,,0.6492754220962524
69,209,0.06394807249307632,,
70,212,,,0.5280501842498779
70,212,0.07591035217046738,,
71,215,,,0.6556040048599243
71,215,0.06853873282670975,,
72,218,,,0.5425765514373779
72,218,0.0653960108757019,,
73,221,,,0.540136456489563
73,221,0.0922912135720253,,
74,224,,,0.5677291750907898
74,224,0.05020010471343994,,
75,227,,,0.5426672101020813
75,227,0.05437636002898216,,
76,230,,,0.642945408821106
76,230,0.04924359917640686,,
77,233,,,0.5360239744186401
77,233,0.057935889810323715,,
78,236,,,0.5348681211471558
78,236,0.07666576653718948,,
79,239,,,0.5048564076423645
79,239,0.038881998509168625,,
80,242,,,0.5199971795082092
80,242,0.037739306688308716,,
81,245,,,0.5434660315513611
81,245,0.040378645062446594,,
82,248,,,0.5460375547409058
82,248,0.0281232800334692,,
83,249,,0.03553349897265434,
83,251,,,0.5418794751167297
83,251,0.06001768633723259,,
84,254,,,0.5666611194610596
84,254,0.09686759859323502,,
85,257,,,0.5086027979850769
85,257,0.044006314128637314,,
86,260,,,0.5968700051307678
86,260,0.07569516450166702,,
87,263,,,0.6803173422813416
87,263,0.06689412146806717,,
88,266,,,0.5002726912498474
88,266,0.050765927881002426,,
89,269,,,0.5554136633872986
89,269,0.05701305344700813,,
90,272,,,0.6025208830833435
90,272,0.02620856650173664,,
91,275,,,0.5278095602989197
91,275,0.02313891053199768,,
92,278,,,0.5459479689598083
92,278,0.0634741261601448,,
93,281,,,0.5512434840202332
93,281,0.05294722318649292,,
94,284,,,0.5136171579360962
94,284,0.049228668212890625,,
95,287,,,0.5069922804832458
95,287,0.04708482697606087,,
96,290,,,0.5982509851455688
96,290,0.034127067774534225,,
97,293,,,0.5342320799827576
97,293,0.04182729497551918,,
98,296,,,0.5968804359436035
98,296,0.027886180207133293,,
99,299,,0.019387464970350266,
99,299,,,0.5424290895462036
99,299,0.023373305797576904,,
100,302,,,0.5372585654258728
100,302,0.02598523162305355,,
101,305,,,0.5353866219520569
101,305,0.023073822259902954,,
102,308,,,0.533378005027771
102,308,0.014978080987930298,,
103,311,,,0.536057710647583
103,311,0.014622241258621216,,
104,314,,,0.5386315584182739
104,314,0.025400832295417786,,
105,317,,,0.5389159917831421
105,317,0.018160296604037285,,
106,320,,,0.5380662083625793
106,320,0.020999765023589134,,
107,323,,,0.5429553389549255
107,323,0.015258130617439747,,
108,326,,,0.5433482527732849
108,326,0.012694373726844788,,
109,329,,,0.5387453436851501
109,329,0.01551609393209219,,
110,332,,,0.5360286235809326
110,332,0.01799885556101799,,
111,335,,,0.5326138734817505
111,335,0.01199172344058752,,
112,338,,,0.5336931347846985
