epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,2.639289617538452,3.8503308296203613,7.48622989654541
0,1,2.6770401000976562,4.017609119415283,8.122671127319336,,,
1,3,,,,2.3002963066101074,3.326239824295044,5.646608829498291
1,3,2.314159631729126,3.317441940307617,5.706150054931641,,,
2,5,,,,2.2323946952819824,2.9074506759643555,4.417804718017578
2,5,1.9816080331802368,2.8392343521118164,4.192384243011475,,,
3,7,,,,2.326098680496216,2.741015911102295,4.071940898895264
3,7,2.19231915473938,2.867833375930786,4.374791145324707,,,
4,9,,,,2.4018406867980957,2.741230010986328,4.171737194061279
4,9,2.183919668197632,2.4898741245269775,3.46683406829834,,,
5,11,,,,2.327969551086426,2.694345474243164,4.049870491027832
5,11,2.2848873138427734,2.626058578491211,3.846930980682373,,,
6,13,,,,2.2031474113464355,2.6524665355682373,3.893339157104492
6,13,2.2408249378204346,2.62300705909729,3.8669631481170654,,,
7,15,,,,2.105083465576172,2.6724765300750732,3.9012885093688965
7,15,2.0134971141815186,2.4398975372314453,3.3265938758850098,,,
8,17,,,,2.15173602104187,2.734677791595459,4.033470153808594
8,17,2.0410842895507812,2.7380499839782715,4.020660877227783,,,
9,19,,,,2.1805598735809326,2.776282548904419,4.13688850402832
9,19,1.968589186668396,2.501782178878784,3.339698076248169,,,
10,21,,,,2.1769866943359375,2.7936577796936035,4.181660175323486
10,21,1.9769010543823242,2.5895888805389404,3.69272780418396,,,
11,23,,,,2.149895429611206,2.7894818782806396,4.169923782348633
11,23,1.9687728881835938,2.546271800994873,3.505549907684326,,,
12,25,,,,2.1036386489868164,2.7621283531188965,4.098341941833496
12,25,2.0061001777648926,2.728809118270874,3.9811601638793945,,,
13,27,,,,2.0882656574249268,2.7240917682647705,4.004124164581299
13,27,1.927890658378601,2.6032748222351074,3.6549816131591797,,,
14,29,,,,2.1122372150421143,2.681767463684082,3.9080140590667725
14,29,1.8492262363433838,2.5003678798675537,3.398850202560425,,,
15,31,,,,2.135781764984131,2.652833938598633,3.846855401992798
15,31,1.916008710861206,2.476954460144043,3.3412320613861084,,,
16,33,,,,2.163438320159912,2.6368932723999023,3.816944122314453
16,33,1.9815802574157715,2.4511964321136475,3.3110105991363525,,,
17,35,,,,2.1770431995391846,2.6254265308380127,3.7962465286254883
17,35,2.098914623260498,2.606771469116211,3.7329838275909424,,,
18,37,,,,2.1729602813720703,2.617539405822754,3.7776970863342285
18,37,2.0564322471618652,2.504228115081787,3.475677013397217,,,
19,39,,,,2.1521170139312744,2.6118109226226807,3.758044719696045
19,39,2.0356698036193848,2.467475414276123,3.3851144313812256,,,
20,41,,,,2.122286558151245,2.6108837127685547,3.7456037998199463
20,41,2.026144027709961,2.484517812728882,3.425233840942383,,,
21,43,,,,2.0930747985839844,2.6158740520477295,3.7469327449798584
21,43,2.0258195400238037,2.5419695377349854,3.546098232269287,,,
22,45,,,,2.0733253955841064,2.6167211532592773,3.742060661315918
22,45,2.0120930671691895,2.564216136932373,3.5844132900238037,,,
23,47,,,,2.0581045150756836,2.6160895824432373,3.7342042922973633
23,47,1.9115073680877686,2.4213669300079346,3.213789701461792,,,
24,49,,,,2.0454370975494385,2.613288402557373,3.721505641937256
24,49,2.011977434158325,2.5774247646331787,3.6489884853363037,,,
25,51,,,,2.0367438793182373,2.602863311767578,3.6921143531799316
25,51,1.8920584917068481,2.456362724304199,3.2962701320648193,,,
26,53,,,,2.0338854789733887,2.5800185203552246,3.6353960037231445
26,53,1.8807482719421387,2.449798822402954,3.280672311782837,,,
27,55,,,,2.0326995849609375,2.5569093227386475,3.5782294273376465
27,55,1.7649449110031128,2.1889209747314453,2.6358139514923096,,,
28,57,,,,2.036541700363159,2.5289530754089355,3.5128424167633057
28,57,1.9559953212738037,2.4878242015838623,3.3996646404266357,,,
29,59,,,,2.037358045578003,2.5076088905334473,3.4603748321533203
29,59,1.8655344247817993,2.336798667907715,3.0111560821533203,,,
30,61,,,,2.0334367752075195,2.4913716316223145,3.417753219604492
30,61,1.9937515258789062,2.5675065517425537,3.5493690967559814,,,
31,63,,,,2.019773006439209,2.4815707206726074,3.3866593837738037
31,63,2.0437557697296143,2.5799083709716797,3.626645088195801,,,
32,65,,,,2.0012214183807373,2.475339889526367,3.3628389835357666
32,65,1.8983066082000732,2.497434377670288,3.3499932289123535,,,
33,67,,,,1.9808456897735596,2.470653533935547,3.3426287174224854
33,67,1.9184746742248535,2.3918404579162598,3.118443012237549,,,
34,69,,,,1.9583075046539307,2.4683878421783447,3.328359365463257
34,69,1.898034930229187,2.4629061222076416,3.2908613681793213,,,
35,71,,,,1.941692590713501,2.457557201385498,3.297067403793335
35,71,1.8876869678497314,2.4224510192871094,3.2233731746673584,,,
36,73,,,,1.9374709129333496,2.4353225231170654,3.2424862384796143
36,73,1.7779909372329712,2.2750518321990967,2.8049771785736084,,,
37,75,,,,1.9345855712890625,2.4122965335845947,3.1906633377075195
37,75,1.9573086500167847,2.5584557056427,3.6015632152557373,,,
38,77,,,,1.9332934617996216,2.3911452293395996,3.1463000774383545
38,77,1.8515766859054565,2.3822743892669678,3.069007396697998,,,
39,79,,,,1.93170166015625,2.394829511642456,3.1469643115997314
39,79,1.9253636598587036,2.5494565963745117,3.493760108947754,,,
40,81,,,,1.9316766262054443,2.4062554836273193,3.164336919784546
40,81,1.7769379615783691,2.267883539199829,2.763629198074341,,,
41,83,,,,1.9334558248519897,2.4132304191589355,3.175706148147583
41,83,1.8713274002075195,2.457529306411743,3.28560733795166,,,
42,85,,,,1.9365750551223755,2.413421154022217,3.1763851642608643
42,85,1.7718734741210938,2.337233781814575,2.923800468444824,,,
43,87,,,,1.9411078691482544,2.418004035949707,3.1869301795959473
43,87,1.796907901763916,2.3715007305145264,3.043208360671997,,,
44,89,,,,1.9454336166381836,2.422964572906494,3.1987719535827637
44,89,1.9024832248687744,2.4155025482177734,3.182225227355957,,,
45,91,,,,1.9526830911636353,2.4285712242126465,3.2129783630371094
45,91,1.6826783418655396,2.1409778594970703,2.4946930408477783,,,
46,93,,,,1.9564155340194702,2.443258047103882,3.243234395980835
46,93,1.7565878629684448,2.1733789443969727,2.582824945449829,,,
47,95,,,,1.96121346950531,2.4459636211395264,3.2515554428100586
47,95,1.9138164520263672,2.4114081859588623,3.1615822315216064,,,
48,97,,,,1.9679818153381348,2.437808036804199,3.2423393726348877
48,97,1.8573622703552246,2.4289517402648926,3.167309284210205,,,
49,99,,,,1.979381799697876,2.4447567462921143,3.263092279434204
49,99,1.8838695287704468,2.4818050861358643,3.312595844268799,,,
50,101,,,,1.9926000833511353,2.4685349464416504,3.3175482749938965
50,101,1.724048376083374,2.1678128242492676,2.584334135055542,,,
51,103,,,,2.001417636871338,2.4833617210388184,3.355445623397827
51,103,1.7599083185195923,2.3344640731811523,2.9042086601257324,,,
52,105,,,,2.0113930702209473,2.4895851612091064,3.3817737102508545
52,105,1.7643623352050781,2.3205082416534424,2.867767572402954,,,
53,107,,,,2.0130412578582764,2.4875285625457764,3.3875582218170166
53,107,1.7744429111480713,2.2634005546569824,2.776601552963257,,,
54,109,,,,2.0357353687286377,2.5269155502319336,3.4850659370422363
54,109,1.7328927516937256,2.1353650093078613,2.504403591156006,,,
55,111,,,,2.044201135635376,2.5516557693481445,3.54646372795105
55,111,1.6708680391311646,2.0758321285247803,2.349224805831909,,,
56,113,,,,2.051910161972046,2.579104423522949,3.610844612121582
56,113,1.6590511798858643,2.127013921737671,2.4920575618743896,,,
57,115,,,,2.067821502685547,2.601491689682007,3.66672945022583
57,115,1.7041412591934204,2.142603635787964,2.4829182624816895,,,
58,117,,,,2.0452792644500732,2.633434772491455,3.7475125789642334
58,117,1.7202963829040527,2.2784712314605713,2.79626727104187,,,
59,119,,,,2.0705184936523438,2.5778493881225586,3.6777942180633545
59,119,1.7198213338851929,2.2512853145599365,2.7559497356414795,,,
60,121,,,,2.0442914962768555,2.5549421310424805,3.5940141677856445
60,121,1.7333990335464478,2.181678295135498,2.5949699878692627,,,
61,123,,,,2.0340468883514404,2.5707504749298096,3.582245111465454
61,123,1.799731969833374,2.3105616569519043,2.8835971355438232,,,
62,125,,,,2.0273542404174805,2.583522319793701,3.591078519821167
62,125,1.7203898429870605,2.279292583465576,2.7854504585266113,,,
63,127,,,,2.014495849609375,2.555124521255493,3.5206170082092285
63,127,1.5914757251739502,2.1076982021331787,2.4058549404144287,,,
64,129,,,,1.9451844692230225,2.4421181678771973,3.240963935852051
64,129,1.6368495225906372,2.191927433013916,2.5741825103759766,,,
65,131,,,,2.052826166152954,2.5717434883117676,3.571725368499756
65,131,1.6058714389801025,2.0709760189056396,2.361237049102783,,,
66,133,,,,2.1260616779327393,2.6905524730682373,3.9239625930786133
66,133,1.6733497381210327,2.176157236099243,2.5552234649658203,,,
67,135,,,,2.0833029747009277,2.6783294677734375,3.859382152557373
67,135,1.6091794967651367,2.0636796951293945,2.30410099029541,,,
68,137,,,,2.105586051940918,2.712782382965088,3.933609962463379
68,137,1.5693923234939575,2.0656325817108154,2.269756317138672,,,
69,139,,,,2.0874202251434326,2.736819267272949,3.9697418212890625
69,139,1.4945003986358643,1.9370168447494507,2.0237395763397217,,,
70,141,,,,1.9840744733810425,2.5308985710144043,3.4689526557922363
