epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,3.395033597946167,4.194326877593994,8.881235122680664
0,1,4.033717155456543,5.109650135040283,13.262876510620117,,,
1,3,,,,3.046830415725708,3.7362959384918213,6.987739562988281
1,3,3.386425733566284,4.332516193389893,9.498560905456543,,,
2,5,,,,2.683389186859131,3.2775235176086426,5.3896965980529785
2,5,2.934871196746826,3.7448794841766357,7.034306049346924,,,
3,7,,,,2.2899463176727295,2.8146414756774902,4.110010623931885
3,7,2.5916500091552734,3.4452059268951416,6.041066646575928,,,
4,9,,,,2.029855251312256,2.4321155548095703,3.3405327796936035
4,9,2.256423234939575,3.0332179069519043,4.781078338623047,,,
5,11,,,,2.027038335800171,2.4455389976501465,3.406099796295166
5,11,2.255200147628784,2.8186511993408203,4.320772171020508,,,
6,13,,,,2.2838969230651855,2.761610746383667,4.079002857208252
6,13,2.1231954097747803,2.6210975646972656,3.8735430240631104,,,
7,15,,,,2.3285956382751465,2.810856819152832,4.199987411499023
7,15,2.4121365547180176,2.956087350845337,4.690115928649902,,,
8,17,,,,2.169740676879883,2.6597938537597656,3.851213216781616
8,17,2.3365695476531982,2.831230401992798,4.396719932556152,,,
9,19,,,,2.0505571365356445,2.4838263988494873,3.482611894607544
9,19,2.2098724842071533,2.6823558807373047,3.9968791007995605,,,
10,21,,,,2.0073413848876953,2.3822896480560303,3.285409450531006
10,21,2.174984931945801,2.682912588119507,4.038623332977295,,,
11,23,,,,1.995680570602417,2.3645050525665283,3.2420413494110107
11,23,2.134589910507202,2.6559431552886963,3.936434030532837,,,
12,25,,,,1.9968280792236328,2.3853023052215576,3.267770528793335
12,25,2.0840179920196533,2.5012059211730957,3.572312831878662,,,
13,27,,,,2.007333278656006,2.4038453102111816,3.294677972793579
13,27,2.194667339324951,2.8707339763641357,4.427243709564209,,,
14,29,,,,2.0122275352478027,2.4081342220306396,3.3006603717803955
14,29,2.127553939819336,2.7290427684783936,4.030328273773193,,,
15,31,,,,2.010119915008545,2.3987672328948975,3.2861266136169434
15,31,2.2308342456817627,2.8719735145568848,4.46983003616333,,,
16,33,,,,2.010206937789917,2.3822929859161377,3.26281476020813
16,33,2.1560914516448975,2.781658172607422,4.195892333984375,,,
17,35,,,,2.0109801292419434,2.3693535327911377,3.2475030422210693
17,35,2.0192131996154785,2.464428186416626,3.352936267852783,,,
18,37,,,,2.0080389976501465,2.365507125854492,3.2469093799591064
18,37,1.9830505847930908,2.4568185806274414,3.3462367057800293,,,
19,39,,,,2.0050809383392334,2.3704235553741455,3.257786273956299
19,39,2.0602622032165527,2.529871940612793,3.5980262756347656,,,
20,41,,,,2.003162145614624,2.382293701171875,3.2784945964813232
20,41,2.1804916858673096,2.741467237472534,4.146859169006348,,,
21,43,,,,2.0046072006225586,2.3972277641296387,3.304398536682129
21,43,2.1295533180236816,2.6387195587158203,3.891170024871826,,,
22,45,,,,2.004091739654541,2.4028618335723877,3.3128435611724854
22,45,2.1471750736236572,2.685943365097046,4.069106578826904,,,
23,47,,,,2.0051448345184326,2.40212345123291,3.3105361461639404
23,47,2.2030019760131836,2.73695969581604,4.192000389099121,,,
24,49,,,,2.004866361618042,2.3926339149475098,3.2919511795043945
24,49,2.062166690826416,2.546308994293213,3.6286818981170654,,,
25,51,,,,2.0050160884857178,2.3800671100616455,3.2674243450164795
25,51,2.1531219482421875,2.7392385005950928,4.13173246383667,,,
26,53,,,,2.005730628967285,2.370713233947754,3.247563362121582
26,53,2.148239850997925,2.6588432788848877,3.9780101776123047,,,
27,55,,,,2.0016372203826904,2.362653970718384,3.228208065032959
27,55,2.1247894763946533,2.6290464401245117,3.8582844734191895,,,
28,57,,,,1.9946476221084595,2.356466293334961,3.211505651473999
28,57,2.124638080596924,2.622371196746826,3.8423774242401123,,,
29,59,,,,1.9881937503814697,2.352440357208252,3.198932647705078
29,59,2.16640567779541,2.785813331604004,4.25295877456665,,,
30,61,,,,1.982837438583374,2.349480628967285,3.18830943107605
30,61,2.1066596508026123,2.5896167755126953,3.732351064682007,,,
31,63,,,,1.9790093898773193,2.348489761352539,3.181171178817749
31,63,2.080348491668701,2.6218550205230713,3.809185266494751,,,
32,65,,,,1.9713728427886963,2.346223831176758,3.1701555252075195
32,65,2.0703887939453125,2.5098013877868652,3.5861124992370605,,,
33,67,,,,1.9654154777526855,2.3452014923095703,3.160539388656616
33,67,2.1241977214813232,2.7135796546936035,4.005067348480225,,,
34,69,,,,1.9577295780181885,2.3436031341552734,3.1484057903289795
34,69,2.0709338188171387,2.5263171195983887,3.598559856414795,,,
35,71,,,,1.9491647481918335,2.340907096862793,3.1329407691955566
35,71,1.9895933866500854,2.5350914001464844,3.5594794750213623,,,
36,73,,,,1.9462947845458984,2.341477394104004,3.1218085289001465
36,73,1.9721205234527588,2.4384684562683105,3.337461233139038,,,
37,75,,,,1.9514901638031006,2.3457248210906982,3.116645574569702
37,75,2.1090023517608643,2.595609426498413,3.7713959217071533,,,
38,77,,,,1.9658339023590088,2.3482489585876465,3.1091530323028564
38,77,2.111266851425171,2.638040781021118,3.829246997833252,,,
39,79,,,,1.96977698802948,2.3473565578460693,3.0891194343566895
39,79,2.021143913269043,2.4343934059143066,3.3582637310028076,,,
40,81,,,,1.9426268339157104,2.3218071460723877,3.015233039855957
40,81,1.9924067258834839,2.3914568424224854,3.237600803375244,,,
41,83,,,,1.9189035892486572,2.3067588806152344,2.9680140018463135
41,83,2.1421215534210205,2.668825149536133,3.951840400695801,,,
42,85,,,,1.9161425828933716,2.31620717048645,2.9594383239746094
42,85,2.039447784423828,2.515681743621826,3.6101996898651123,,,
43,87,,,,1.9237571954727173,2.3351011276245117,2.981747627258301
43,87,1.8760294914245605,2.246490955352783,2.912140369415283,,,
44,89,,,,1.876934289932251,2.308842182159424,2.904083251953125
44,89,1.9249396324157715,2.3183252811431885,3.030085563659668,,,
45,91,,,,1.8564685583114624,2.321255922317505,2.92775559425354
45,91,1.9030975103378296,2.3624422550201416,3.1532492637634277,,,
46,93,,,,1.9097810983657837,2.332357406616211,2.934910774230957
46,93,2.000178337097168,2.485901117324829,3.500101089477539,,,
47,95,,,,1.9125171899795532,2.3361337184906006,2.9482638835906982
47,95,1.9631975889205933,2.3796749114990234,3.201807737350464,,,
48,97,,,,1.8504034280776978,2.301283597946167,2.8576011657714844
48,97,2.114030361175537,2.589703321456909,3.7667603492736816,,,
49,99,,,,1.8252304792404175,2.2857370376586914,2.817471981048584
49,99,1.9704841375350952,2.487283945083618,3.398460865020752,,,
50,101,,,,1.8215296268463135,2.2801361083984375,2.79377818107605
50,101,1.9333964586257935,2.498056173324585,3.4115545749664307,,,
51,103,,,,1.7985329627990723,2.2524657249450684,2.7214670181274414
51,103,1.8232334852218628,2.30837345123291,2.9668586254119873,,,
52,105,,,,1.8195245265960693,2.2703607082366943,2.7689218521118164
52,105,1.813993215560913,2.307903528213501,2.9558358192443848,,,
53,107,,,,1.881583571434021,2.3704123497009277,3.00950026512146
53,107,1.7982332706451416,2.2489147186279297,2.805298089981079,,,
54,109,,,,1.8751351833343506,2.3432559967041016,2.9478960037231445
54,109,1.85889732837677,2.3245906829833984,3.0205459594726562,,,
55,111,,,,1.8803319931030273,2.3466053009033203,2.9598028659820557
55,111,1.8842823505401611,2.3975741863250732,3.163339138031006,,,
56,113,,,,1.8616642951965332,2.319469928741455,2.8970258235931396
56,113,1.8843905925750732,2.397050142288208,3.239230155944824,,,
57,115,,,,1.8475342988967896,2.2746336460113525,2.7753243446350098
57,115,1.7858006954193115,2.264575242996216,2.867436408996582,,,
58,117,,,,1.7927346229553223,2.2315025329589844,2.680112838745117
58,117,1.7276639938354492,2.117469310760498,2.5037012100219727,,,
59,119,,,,1.8450464010238647,2.3027048110961914,2.859330415725708
59,119,1.757193922996521,2.2843704223632812,2.8333349227905273,,,
60,121,,,,1.8799490928649902,2.301690101623535,2.8416342735290527
60,121,1.7062596082687378,2.1712024211883545,2.620049476623535,,,
61,123,,,,1.86280357837677,2.3136203289031982,2.9012696743011475
61,123,1.649652123451233,2.060835838317871,2.3855042457580566,,,
62,125,,,,1.861189365386963,2.316422939300537,2.9140617847442627
62,125,1.740700364112854,2.203557014465332,2.675246238708496,,,
63,127,,,,1.899906039237976,2.311112880706787,2.8833580017089844
63,127,1.6958855390548706,2.1506271362304688,2.582028388977051,,,
64,129,,,,1.8052961826324463,2.222169876098633,2.689786672592163
64,129,1.63321053981781,2.0830461978912354,2.376736640930176,,,
65,131,,,,1.7990800142288208,2.2151834964752197,2.660775661468506
65,131,1.571134328842163,1.9909945726394653,2.242307662963867,,,
66,133,,,,1.902519702911377,2.342813730239868,2.933303117752075
66,133,1.515415906906128,1.9089045524597168,2.0197906494140625,,,
67,135,,,,1.803133249282837,2.2418761253356934,2.692685604095459
67,135,1.6574848890304565,2.1185903549194336,2.4736223220825195,,,
68,137,,,,1.7477967739105225,2.195476531982422,2.5825417041778564
68,137,1.678193211555481,2.1695754528045654,2.5830562114715576,,,
69,139,,,,1.758185863494873,2.2052981853485107,2.595919609069824
69,139,1.6581366062164307,2.1584250926971436,2.5936272144317627,,,
70,141,,,,1.749289870262146,2.187389373779297,2.5535078048706055
70,141,1.5921604633331299,2.0584781169891357,2.349522113800049,,,
71,143,,,,1.7086373567581177,2.155508518218994,2.4800000190734863
71,143,1.5240952968597412,1.9629064798355103,2.124016761779785,,,
72,145,,,,1.7263131141662598,2.1873860359191895,2.54841685295105
72,145,1.4898862838745117,1.90867280960083,1.999221682548523,,,
73,147,,,,1.7059324979782104,2.1706788539886475,2.509967565536499
73,147,1.6242611408233643,2.0756285190582275,2.342952251434326,,,
74,149,,,,1.7274298667907715,2.2038590908050537,2.5785956382751465
74,149,1.5917537212371826,2.087519645690918,2.3833961486816406,,,
75,151,,,,1.7401444911956787,2.1966567039489746,2.5756051540374756
75,151,1.4012929201126099,1.8297406435012817,1.8213937282562256,,,
76,153,,,,1.742793321609497,2.1980793476104736,2.5957701206207275
76,153,1.4436545372009277,1.869078516960144,1.9110081195831299,,,
77,155,,,,1.7686430215835571,2.2289469242095947,2.676769971847534
77,155,1.4867873191833496,1.9995559453964233,2.171844720840454,,,
78,157,,,,1.7697221040725708,2.2312216758728027,2.6867291927337646
78,157,1.5456461906433105,2.0240895748138428,2.2454750537872314,,,
79,159,,,,1.835965633392334,2.298527717590332,2.844877243041992
79,159,1.4271959066390991,1.8779997825622559,1.9556958675384521,,,
80,161,,,,1.6935497522354126,2.101705312728882,2.38740611076355
80,161,1.480677843093872,1.9559963941574097,2.085031747817993,,,
81,163,,,,1.7952752113342285,2.2260260581970215,2.669572114944458
81,163,1.4590502977371216,1.8293739557266235,1.8583812713623047,,,
82,165,,,,1.6736444234848022,2.090674638748169,2.3527097702026367
82,165,1.417771816253662,1.8986812829971313,1.952478289604187,,,
83,167,,,,1.8192572593688965,2.2594480514526367,2.7471392154693604
83,167,1.3980908393859863,1.8210248947143555,1.8702305555343628,,,
84,169,,,,1.771267294883728,2.1726479530334473,2.575117349624634
84,169,1.4924429655075073,1.917770266532898,1.9940617084503174,,,
85,171,,,,1.725760579109192,2.108154773712158,2.4445321559906006
85,171,1.4769073724746704,1.9317981004714966,2.0044572353363037,,,
86,173,,,,1.9015812873840332,2.3993782997131348,3.1287965774536133
