epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,1.332665205001831
0,2,37.13237762451172,,
1,5,,,1.6917331218719482
1,5,2.3672821521759033,,
2,8,,,1.6002891063690186
2,8,1.8614879846572876,,
3,11,,,1.422114610671997
3,11,1.465302586555481,,
4,14,,,1.2855536937713623
4,14,1.22020423412323,,
5,17,,,1.3789496421813965
5,17,1.164636492729187,,
6,20,,,1.4168763160705566
6,20,1.2093145847320557,,
7,23,,,1.3909236192703247
7,23,1.2286561727523804,,
8,26,,,1.3330872058868408
8,26,1.197657585144043,,
9,29,,,1.2662378549575806
9,29,1.1554416418075562,,
10,32,,,1.253243327140808
10,32,1.1208425760269165,,
11,35,,,1.2651158571243286
11,35,1.1096419095993042,,
12,38,,,1.2523460388183594
12,38,1.0877524614334106,,
13,41,,,1.2260332107543945
13,41,1.0511298179626465,,
14,44,,,1.193660855293274
14,44,0.9992484450340271,,
15,47,,,1.1640576124191284
15,47,0.9473391175270081,,
16,49,,0.8338231444358826,
16,50,,,1.1347581148147583
16,50,0.875108540058136,,
17,53,,,1.108283281326294
17,53,0.8220084309577942,,
18,56,,,1.0807075500488281
18,56,0.780597984790802,,
19,59,,,1.0506094694137573
19,59,0.7768185138702393,,
20,62,,,1.0141712427139282
20,62,0.7232334613800049,,
21,65,,,1.003729224205017
21,65,0.6805151104927063,,
22,68,,,0.9947158694267273
22,68,0.655606210231781,,
23,71,,,1.0022410154342651
23,71,0.6746018528938293,,
24,74,,,0.9940571784973145
24,74,0.6071571707725525,,
25,77,,,1.0716696977615356
25,77,0.592107355594635,,
26,80,,,1.0860865116119385
26,80,0.610862672328949,,
27,83,,,1.070325255393982
27,83,0.6310176253318787,,
28,86,,,1.1199737787246704
28,86,0.5400519371032715,,
29,89,,,0.9938382506370544
29,89,0.5384564995765686,,
30,92,,,1.0657347440719604
30,92,0.6018027663230896,,
31,95,,,1.1300033330917358
31,95,0.5891457200050354,,
32,98,,,1.004830241203308
32,98,0.5210340619087219,,
33,99,,0.47601571679115295,
33,101,,,1.039306879043579
33,101,0.5212307572364807,,
34,104,,,1.053494930267334
34,104,0.5149084329605103,,
35,107,,,0.9683244228363037
35,107,0.5207338929176331,,
36,110,,,1.0329104661941528
36,110,0.49769291281700134,,
37,113,,,0.9898198843002319
37,113,0.4455510675907135,,
38,116,,,1.0064456462860107
