epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,3.6302895545959473,4.833747386932373,11.717615127563477
0,1,3.619060516357422,4.932845115661621,12.329193115234375,,,
1,3,,,,3.447925090789795,4.4426493644714355,9.881074905395508
1,3,3.05892014503479,4.04353141784668,8.210763931274414,,,
2,5,,,,3.2694525718688965,4.04307746887207,8.173810958862305
2,5,2.658531904220581,3.59059739112854,6.519171714782715,,,
3,7,,,,3.0824780464172363,3.6401214599609375,6.63431453704834
3,7,2.7772350311279297,3.5080013275146484,6.172855377197266,,,
4,9,,,,2.9487619400024414,3.3142335414886475,5.557555675506592
4,9,2.406040668487549,2.866128921508789,4.124859809875488,,,
5,11,,,,2.8661580085754395,3.150702714920044,5.150376319885254
5,11,2.648064136505127,3.105895757675171,4.920703411102295,,,
6,13,,,,2.7521252632141113,3.0315935611724854,4.902110576629639
6,13,2.499873161315918,2.86454176902771,4.2903547286987305,,,
7,15,,,,2.6334903240203857,2.9059600830078125,4.585962295532227
7,15,2.5130786895751953,2.824622392654419,4.285786151885986,,,
8,17,,,,2.557137966156006,2.8378944396972656,4.396636962890625
8,17,2.419693946838379,2.726689100265503,4.030613899230957,,,
9,19,,,,2.5090885162353516,2.8334693908691406,4.367340564727783
9,19,2.2465732097625732,2.603530168533325,3.714859962463379,,,
10,21,,,,2.47341251373291,2.8501176834106445,4.401474475860596
10,21,2.2151737213134766,2.6622281074523926,3.820216655731201,,,
11,23,,,,2.441617965698242,2.850100517272949,4.406258583068848
11,23,1.997114896774292,2.3390965461730957,3.007065773010254,,,
12,25,,,,2.405618667602539,2.818840265274048,4.343292713165283
12,25,1.9771596193313599,2.3870017528533936,3.131382465362549,,,
13,27,,,,2.3649959564208984,2.7628679275512695,4.230208873748779
13,27,1.9555436372756958,2.340688467025757,3.0348846912384033,,,
14,29,,,,2.3221426010131836,2.6994874477386475,4.110074520111084
14,29,2.1951091289520264,2.6998488903045654,3.972386360168457,,,
15,31,,,,2.2898576259613037,2.6539406776428223,4.030348777770996
15,31,2.1378493309020996,2.5968456268310547,3.740124464035034,,,
16,33,,,,2.2718045711517334,2.632591485977173,3.9930214881896973
16,33,2.0034286975860596,2.3888943195343018,3.243450880050659,,,
17,35,,,,2.2550151348114014,2.626370429992676,3.97863507270813
17,35,2.0191712379455566,2.3987948894500732,3.2639594078063965,,,
18,37,,,,2.238325834274292,2.6393165588378906,3.995163679122925
18,37,2.026848793029785,2.394650459289551,3.2625503540039062,,,
19,39,,,,2.2270607948303223,2.6567559242248535,4.022086143493652
19,39,1.9652892351150513,2.3749866485595703,3.1291110515594482,,,
20,41,,,,2.21787166595459,2.6670517921447754,4.037608623504639
20,41,1.974126935005188,2.4312992095947266,3.269577741622925,,,
21,43,,,,2.2065303325653076,2.6662228107452393,4.031826496124268
21,43,1.9559991359710693,2.4238219261169434,3.289308786392212,,,
22,45,,,,2.1916234493255615,2.65136456489563,3.99753737449646
22,45,2.1227872371673584,2.677617073059082,3.9348156452178955,,,
23,47,,,,2.177819013595581,2.623964548110962,3.938753604888916
23,47,2.0596723556518555,2.5550639629364014,3.618868112564087,,,
24,49,,,,2.1687002182006836,2.6018002033233643,3.889270782470703
24,49,1.9588426351547241,2.4449026584625244,3.3279430866241455,,,
25,51,,,,2.1590898036956787,2.5867228507995605,3.8512046337127686
25,51,1.8644672632217407,2.28080677986145,2.8862266540527344,,,
26,53,,,,2.1493537425994873,2.578690528869629,3.824807643890381
26,53,1.9762941598892212,2.439378023147583,3.3402035236358643,,,
27,55,,,,2.13919734954834,2.571319103240967,3.7985639572143555
27,55,2.0031373500823975,2.510270118713379,3.439927101135254,,,
28,57,,,,2.128735065460205,2.571495532989502,3.785914659500122
28,57,1.8958481550216675,2.307722330093384,3.020308256149292,,,
29,59,,,,2.1171820163726807,2.5693838596343994,3.7678754329681396
29,59,1.9849387407302856,2.4728636741638184,3.4044854640960693,,,
30,61,,,,2.104365587234497,2.56071400642395,3.735725164413452
30,61,2.0562055110931396,2.6304948329925537,3.7702488899230957,,,
31,63,,,,2.090088129043579,2.5422677993774414,3.682858943939209
31,63,1.9594848155975342,2.429738998413086,3.3123481273651123,,,
32,65,,,,2.076615333557129,2.5087709426879883,3.5981364250183105
32,65,1.8666714429855347,2.3045012950897217,2.955409049987793,,,
33,67,,,,2.0642995834350586,2.4757344722747803,3.5132102966308594
33,67,1.9371466636657715,2.4118969440460205,3.229454755783081,,,
34,69,,,,2.0520994663238525,2.450941562652588,3.4476661682128906
34,69,1.8865967988967896,2.2957019805908203,2.9860775470733643,,,
