epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,2.374255657196045
0,2,4.944721221923828,,
1,5,,,1.4188929796218872
1,5,1.907528042793274,,
2,8,,,1.4924135208129883
2,8,1.4189451932907104,,
3,11,,,1.391596794128418
3,11,0.8856720328330994,,
4,14,,,1.4293360710144043
4,14,0.975168764591217,,
5,17,,,1.30551016330719
5,17,0.7144598960876465,,
6,20,,,1.052443027496338
6,20,0.6279024481773376,,
7,23,,,1.0083942413330078
7,23,0.6344659328460693,,
8,26,,,0.9769963622093201
8,26,0.5402370691299438,,
9,29,,,0.9917320013046265
9,29,0.5168367028236389,,
10,32,,,0.9076558947563171
10,32,0.4885619580745697,,
11,35,,,0.8176931738853455
11,35,0.44009920954704285,,
12,38,,,0.7756643295288086
12,38,0.4477477967739105,,
13,41,,,0.7780393362045288
13,41,0.39610275626182556,,
14,44,,,0.7580238580703735
14,44,0.38719603419303894,,
15,47,,,0.7427000403404236
15,47,0.3992983400821686,,
16,49,,0.2711349129676819,
16,50,,,0.6898621320724487
16,50,0.35514402389526367,,
17,53,,,0.6899672746658325
17,53,0.3267368674278259,,
18,56,,,0.694866418838501
18,56,0.29845309257507324,,
19,59,,,0.6611613631248474
19,59,0.31757864356040955,,
20,62,,,0.6718010306358337
20,62,0.292975515127182,,
21,65,,,0.6205412745475769
21,65,0.2371797114610672,,
22,68,,,0.6670863628387451
22,68,0.28047385811805725,,
23,71,,,0.706916332244873
23,71,0.32107558846473694,,
24,74,,,0.6755743026733398
24,74,0.23909242451190948,,
25,77,,,0.6260806322097778
25,77,0.22396592795848846,,
26,80,,,0.6297608017921448
26,80,0.2170231193304062,,
27,83,,,0.7087787389755249
27,83,0.18677179515361786,,
28,86,,,0.7140722274780273
28,86,0.21259145438671112,,
29,89,,,0.689966082572937
29,89,0.18545778095722198,,
30,92,,,0.6067599058151245
30,92,0.2575165629386902,,
31,95,,,0.632326602935791
31,95,0.1754276603460312,,
32,98,,,0.7541388273239136
32,98,0.1693577766418457,,
33,99,,0.16878540813922882,
33,101,,,0.6929848194122314
33,101,0.14451447129249573,,
34,104,,,0.6373820304870605
34,104,0.1399502158164978,,
35,107,,,0.7070040106773376
35,107,0.13488854467868805,,
36,110,,,0.6358948945999146
36,110,0.15194647014141083,,
37,113,,,0.6423519253730774
37,113,0.1703919619321823,,
38,116,,,0.626878023147583
38,116,0.12263832241296768,,
39,119,,,0.6790846586227417
39,119,0.12425238639116287,,
40,122,,,0.6698212623596191
40,122,0.13390488922595978,,
41,125,,,0.6683099865913391
41,125,0.10307473689317703,,
42,128,,,0.7109229564666748
42,128,0.09403451532125473,,
43,131,,,0.6342157125473022
43,131,0.09074512869119644,,
44,134,,,0.6645514965057373
44,134,0.0920712947845459,,
45,137,,,0.7341753244400024
45,137,0.08525518327951431,,
46,140,,,0.7085025310516357
46,140,0.07032231986522675,,
47,143,,,0.7129287719726562
47,143,0.0767313688993454,,
48,146,,,0.7157138586044312
48,146,0.10526534169912338,,
49,149,,0.11830738186836243,
49,149,,,0.698695182800293
49,149,0.09926775842905045,,
50,152,,,0.7153234481811523
50,152,0.09163963794708252,,
51,155,,,0.7205920815467834
51,155,0.10006050020456314,,
52,158,,,0.6996669769287109
52,158,0.10206308215856552,,
53,161,,,0.7011615037918091
53,161,0.08689621090888977,,
54,164,,,0.7332192063331604
54,164,0.06653695553541183,,
55,167,,,0.7349082827568054
55,167,0.08090129494667053,,
56,170,,,0.7485176920890808
56,170,0.09874621033668518,,
57,173,,,0.6748921871185303
57,173,0.07512041926383972,,
58,176,,,0.685611367225647
58,176,0.06573007255792618,,
59,179,,,0.6833186149597168
59,179,0.07128588855266571,,
60,182,,,0.7060325741767883
60,182,0.05667976662516594,,
61,185,,,0.7058346271514893
61,185,0.0500127375125885,,
62,188,,,0.6844000220298767
62,188,0.04931389167904854,,
63,191,,,0.705830991268158
63,191,0.07607638090848923,,
64,194,,,0.6585535407066345
64,194,0.05843864381313324,,
65,197,,,0.67432701587677
65,197,0.050003211945295334,,
66,199,,0.036221686750650406,
66,200,,,0.7033768892288208
66,200,0.03792324289679527,,
67,203,,,0.68330979347229
67,203,0.10821215063333511,,
68,206,,,0.674254298210144
68,206,0.06589823961257935,,
69,209,,,0.6624761819839478
69,209,0.10215774923563004,,
70,212,,,0.7000981569290161
70,212,0.0671527311205864,,
71,215,,,0.7166694402694702
71,215,0.09335004538297653,,
72,218,,,0.6819684505462646
72,218,0.06263933330774307,,
73,221,,,0.6992079019546509
73,221,0.07625975459814072,,
74,224,,,0.7058913707733154
74,224,0.045322518795728683,,
75,227,,,0.6916821002960205
75,227,0.052213072776794434,,
76,230,,,0.6838763356208801
76,230,0.05109158158302307,,
77,233,,,0.727325439453125
77,233,0.03634589537978172,,
78,236,,,0.7343546152114868
78,236,0.027450641617178917,,
79,239,,,0.728075385093689
79,239,0.040554147213697433,,
80,242,,,0.7516282796859741
80,242,0.028797492384910583,,
81,245,,,0.7350103855133057
81,245,0.024902930483222008,,
82,248,,,0.728772759437561
82,248,0.047334570437669754,,
83,249,,0.026278752833604813,
83,251,,,0.7219836711883545
83,251,0.03665412217378616,,
84,254,,,0.6846938729286194
84,254,0.0755077674984932,,
85,257,,,0.7340236902236938
85,257,0.055022552609443665,,
