epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,1,,,,6.900120735168457,8.48139762878418,36.073036193847656
0,1,8.577094078063965,10.07554817199707,50.99028015136719,,,
1,3,,,,6.283661365509033,7.929305553436279,31.48996925354004
1,3,7.574003219604492,9.015445709228516,40.747825622558594,,,
2,5,,,,5.610019683837891,7.292303085327148,26.60517692565918
2,5,7.397827625274658,9.13714599609375,41.799163818359375,,,
3,7,,,,4.87751579284668,6.5395989418029785,21.38323974609375
3,7,6.612154960632324,8.335023880004883,34.82231140136719,,,
4,9,,,,4.176810264587402,5.680291175842285,16.151405334472656
4,9,5.904619216918945,7.755619049072266,30.589994430541992,,,
5,11,,,,3.629570722579956,4.776890754699707,11.51658821105957
5,11,5.0140509605407715,6.802547931671143,23.16667938232422,,,
6,13,,,,3.3319313526153564,4.119809627532959,8.816886901855469
6,13,3.8874905109405518,5.424343585968018,14.83763599395752,,,
7,15,,,,3.6814322471618652,4.343268394470215,10.122636795043945
7,15,3.3875350952148438,4.47423791885376,10.373050689697266,,,
8,17,,,,4.442895412445068,5.1056108474731445,14.236825942993164
8,17,3.627704381942749,4.377069473266602,10.311098098754883,,,
9,19,,,,4.520854949951172,5.187282562255859,14.790139198303223
9,19,3.969601631164551,4.598746299743652,11.76932430267334,,,
10,21,,,,4.166661262512207,4.786527633666992,12.556912422180176
10,21,4.261518478393555,4.921170234680176,13.474183082580566,,,
11,23,,,,3.7455365657806396,4.384260177612305,10.443914413452148
11,23,3.825549364089966,4.568619728088379,11.40135669708252,,,
12,25,,,,3.4551963806152344,4.1078948974609375,9.118488311767578
12,25,3.667178153991699,4.35892915725708,10.454052925109863,,,
13,27,,,,3.2730488777160645,3.917900800704956,8.33645248413086
13,27,3.5456655025482178,4.419320106506348,10.51095962524414,,,
14,29,,,,3.1691434383392334,3.8176496028900146,7.961029052734375
14,29,3.473710536956787,4.2857489585876465,9.858257293701172,,,
15,31,,,,3.118360757827759,3.783154010772705,7.831048011779785
15,31,3.5979716777801514,4.5717267990112305,11.060846328735352,,,
16,33,,,,3.1033103466033936,3.7720818519592285,7.7940354347229
16,33,3.473599910736084,4.4477739334106445,10.569988250732422,,,
17,35,,,,3.1062381267547607,3.7718615531921387,7.805102348327637
17,35,3.2501866817474365,4.0978899002075195,8.98582935333252,,,
18,37,,,,3.1377358436584473,3.7902936935424805,7.887589931488037
18,37,3.4478282928466797,4.412771224975586,10.374330520629883,,,
19,39,,,,3.1961092948913574,3.8373913764953613,8.07348918914795
19,39,3.2989556789398193,4.3436808586120605,9.972891807556152,,,
20,41,,,,3.275956153869629,3.91694974899292,8.38194751739502
20,41,3.5268142223358154,4.576371669769287,11.090164184570312,,,
21,43,,,,3.3872556686401367,4.0093488693237305,8.76203727722168
21,43,3.3520495891571045,4.202291965484619,9.61666202545166,,,
22,45,,,,3.4903769493103027,4.092996597290039,9.120296478271484
22,45,3.602459669113159,4.509255886077881,11.020092964172363,,,
23,47,,,,3.5613532066345215,4.1579084396362305,9.398740768432617
