epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,9.984365463256836
0,2,11.848098754882812,,
1,5,,,1.473902940750122
1,5,7.615774154663086,,
2,8,,,1.2129039764404297
2,8,2.8539974689483643,,
3,11,,,1.099173665046692
3,11,1.6230698823928833,,
4,14,,,1.1585144996643066
4,14,1.4241995811462402,,
5,17,,,1.258315920829773
5,17,1.3338209390640259,,
6,20,,,1.259816288948059
6,20,1.8853636980056763,,
7,23,,,1.2089248895645142
7,23,1.3928033113479614,,
8,26,,,1.100565791130066
8,26,2.029341459274292,,
9,29,,,1.1111935377120972
9,29,1.4140409231185913,,
10,32,,,1.1288751363754272
10,32,1.4648256301879883,,
11,35,,,1.1180821657180786
11,35,1.4507251977920532,,
12,38,,,1.0956034660339355
12,38,1.4289727210998535,,
13,41,,,1.0892196893692017
13,41,1.4218791723251343,,
14,44,,,1.0896902084350586
14,44,1.400570034980774,,
15,47,,,1.082665205001831
15,47,1.3529667854309082,,
16,49,,2.0517849922180176,
16,50,,,1.0590898990631104
16,50,1.3226019144058228,,
17,53,,,1.0188487768173218
17,53,1.2823920249938965,,
18,56,,,0.9886376857757568
18,56,1.2467536926269531,,
19,59,,,0.9773948192596436
19,59,1.1828603744506836,,
20,62,,,1.0469250679016113
20,62,1.1361671686172485,,
21,65,,,0.960710346698761
21,65,0.9605429768562317,,
22,68,,,0.9168417453765869
22,68,0.8198392391204834,,
23,71,,,1.086351990699768
23,71,0.7840381264686584,,
24,74,,,1.1925100088119507
24,74,0.8356018662452698,,
25,77,,,1.1691524982452393
25,77,0.7330877184867859,,
26,80,,,1.0812240839004517
26,80,0.6222426295280457,,
27,83,,,1.0565998554229736
27,83,0.6572850346565247,,
28,86,,,1.0614032745361328
28,86,0.6635269522666931,,
29,89,,,1.0400537252426147
29,89,0.6136013865470886,,
30,92,,,1.0646039247512817
30,92,0.6281577944755554,,
31,95,,,0.9725597500801086
31,95,0.6064965128898621,,
32,98,,,1.039635419845581
32,98,0.5684325098991394,,
33,99,,0.5160223245620728,
33,101,,,1.0473079681396484
33,101,0.510535478591919,,
34,104,,,0.875910758972168
34,104,0.45477494597435,,
35,107,,,0.9068543910980225
35,107,0.43679776787757874,,
36,110,,,0.9399285316467285
36,110,0.4401503801345825,,
37,113,,,0.9854979515075684
37,113,0.4299072325229645,,
38,116,,,0.91752690076828
38,116,0.42207542061805725,,
39,119,,,0.8712103366851807
39,119,0.38796934485435486,,
40,122,,,0.952060341835022
40,122,0.3724055588245392,,
41,125,,,0.9509872198104858
41,125,0.38113275170326233,,
42,128,,,1.038362741470337
42,128,0.34058651328086853,,
43,131,,,0.8883557915687561
43,131,0.3372691571712494,,
44,134,,,0.9287793040275574
44,134,0.34580710530281067,,
45,137,,,0.9027714729309082
45,137,0.3557276725769043,,
46,140,,,0.8351026177406311
46,140,0.3428853452205658,,
47,143,,,1.0068027973175049
47,143,0.3437143862247467,,
48,146,,,1.101669430732727
48,146,0.3552664518356323,,
49,149,,0.2760303020477295,
49,149,,,1.0525376796722412
49,149,0.3137398660182953,,
50,152,,,1.1174235343933105
50,152,0.28075897693634033,,
51,155,,,0.9305471181869507
51,155,0.3131881356239319,,
52,158,,,1.0970648527145386
52,158,0.2889867126941681,,
53,161,,,1.1542214155197144
53,161,0.26537278294563293,,
54,164,,,1.031249761581421
54,164,0.2677080035209656,,
55,167,,,1.000328540802002
55,167,0.2419423609972,,
56,170,,,1.0010457038879395
56,170,0.2620175778865814,,
57,173,,,1.185989260673523
57,173,0.252034455537796,,
58,176,,,1.1611851453781128
58,176,0.2517414391040802,,
59,179,,,0.988489031791687
59,179,0.23245835304260254,,
60,182,,,1.0560493469238281
60,182,0.2067030668258667,,
61,185,,,1.0148754119873047
61,185,0.19579355418682098,,
62,188,,,1.0662901401519775
62,188,0.20367024838924408,,
63,191,,,1.0144317150115967
63,191,0.22221875190734863,,
64,194,,,1.0143719911575317
64,194,0.2095768004655838,,
65,197,,,0.9881162643432617
65,197,0.2147720605134964,,
66,199,,0.1501704752445221,
66,200,,,1.0200515985488892
66,200,0.1985003501176834,,
67,203,,,0.9747153520584106
67,203,0.17507974803447723,,
68,206,,,1.2557361125946045
68,206,0.19992981851100922,,
69,209,,,1.0712039470672607
