epoch,step,train_loss_epoch,train_loss_step,val_MAE
0,2,,,8.36557388305664
0,2,11.587719917297363,,
1,5,,,1.5021034479141235
1,5,9.547538757324219,,
2,8,,,1.6371748447418213
2,8,1.7408576011657715,,
3,11,,,1.622100591659546
3,11,1.6896591186523438,,
4,14,,,1.4714031219482422
4,14,1.590357780456543,,
5,17,,,1.3577097654342651
5,17,1.3673601150512695,,
6,20,,,1.355146884918213
6,20,1.1893622875213623,,
7,23,,,1.311453104019165
7,23,1.1295136213302612,,
8,26,,,1.2120192050933838
8,26,0.9676702618598938,,
9,29,,,1.1504911184310913
9,29,0.6847500205039978,,
10,32,,,1.1360968351364136
10,32,0.60377436876297,,
11,35,,,1.0972379446029663
11,35,0.5878401398658752,,
12,38,,,0.951915979385376
12,38,0.5513935685157776,,
13,41,,,0.8867360353469849
13,41,0.5094786286354065,,
14,44,,,0.9037356972694397
14,44,0.45006024837493896,,
15,47,,,0.8141369819641113
15,47,0.412973552942276,,
16,49,,0.38907045125961304,
16,50,,,0.8075447082519531
16,50,0.48388800024986267,,
17,53,,,0.8273253440856934
17,53,0.383696585893631,,
18,56,,,0.732581615447998
18,56,0.4544474184513092,,
19,59,,,0.7238419651985168
19,59,0.33986416459083557,,
20,62,,,0.7566577792167664
20,62,0.3350837230682373,,
21,65,,,0.7241082191467285
21,65,0.3507402837276459,,
22,68,,,0.6804277896881104
22,68,0.3053962290287018,,
23,71,,,0.7164324522018433
23,71,0.26325204968452454,,
24,74,,,0.727637529373169
24,74,0.27919092774391174,,
25,77,,,0.6598964333534241
25,77,0.2555007338523865,,
26,80,,,0.7088212966918945
26,80,0.23923814296722412,,
27,83,,,0.7773405313491821
27,83,0.2234124392271042,,
28,86,,,0.684027910232544
28,86,0.23553282022476196,,
29,89,,,0.7363373041152954
29,89,0.2196321040391922,,
30,92,,,0.661777675151825
30,92,0.21061138808727264,,
31,95,,,0.6476020216941833
31,95,0.18840135633945465,,
32,98,,,0.6956616640090942
32,98,0.17591190338134766,,
33,99,,0.14654341340065002,
33,101,,,0.6562284231185913
33,101,0.16358040273189545,,
34,104,,,0.6695290803909302
34,104,0.18833957612514496,,
35,107,,,0.6517163515090942
35,107,0.1761489063501358,,
36,110,,,0.6610798835754395
36,110,0.18118886649608612,,
37,113,,,0.6844179630279541
37,113,0.1831721067428589,,
38,116,,,0.6621185541152954
38,116,0.18465204536914825,,
39,119,,,0.6217841506004333
39,119,0.17337386310100555,,
40,122,,,0.618567705154419
40,122,0.1290588229894638,,
41,125,,,0.6544448733329773
41,125,0.13922645151615143,,
42,128,,,0.6253089904785156
42,128,0.16062460839748383,,
